long,lat,elevation,time
2.194808,48.774223,114,2022-07-04T06:28:47.501Z
2.193322,48.77417,130,2022-07-04T06:28:49.001Z
2.192712,48.774176,137,2022-07-04T06:28:49.701Z
2.190616,48.77413,168,2022-07-04T06:28:51.501Z
2.188448,48.774083,198,2022-07-04T06:28:53.401Z
2.186352,48.774036,229,2022-07-04T06:28:55.301Z
2.184871,48.773987,251,2022-07-04T06:28:56.801Z
2.183316,48.77399,282,2022-07-04T06:28:58.301Z
2.18149,48.773941,305,2022-07-04T06:28:59.901Z
2.180425,48.773897,328,2022-07-04T06:29:01.001Z
2.17869,48.77385,358,2022-07-04T06:29:02.601Z
2.177124,48.773849,389,2022-07-04T06:29:04.101Z
2.175293,48.773757,419,2022-07-04T06:29:06.001Z
2.173673,48.773712,442,2022-07-04T06:29:07.501Z
2.172053,48.773666,472,2022-07-04T06:29:08.901Z
2.170523,48.773618,503,2022-07-04T06:29:10.401Z
2.168354,48.773571,533,2022-07-04T06:29:12.301Z
2.167335,48.773529,556,2022-07-04T06:29:13.401Z
2.165574,48.773483,587,2022-07-04T06:29:15.001Z
2.163884,48.773438,610,2022-07-04T06:29:16.501Z
2.162355,48.773431,640,2022-07-04T06:29:18.001Z
2.160476,48.773385,671,2022-07-04T06:29:19.701Z
2.158452,48.773292,701,2022-07-04T06:29:21.501Z
2.156419,48.773254,732,2022-07-04T06:29:23.401Z
2.154043,48.773199,762,2022-07-04T06:29:25.501Z
2.151152,48.773152,792,2022-07-04T06:29:28.001Z
2.148911,48.773105,808,2022-07-04T06:29:29.901Z
2.14696,48.773012,823,2022-07-04T06:29:31.401Z
2.145714,48.77298,831,2022-07-04T06:29:32.501Z
2.144358,48.772919,838,2022-07-04T06:29:33.601Z
2.142193,48.772797,846,2022-07-04T06:29:35.301Z
2.139587,48.772476,853,2022-07-04T06:29:37.301Z
2.138286,48.772267,861,2022-07-04T06:29:38.301Z
2.136769,48.771895,876,2022-07-04T06:29:39.501Z
2.135503,48.771561,884,2022-07-04T06:29:40.601Z
2.134239,48.77115,899,2022-07-04T06:29:41.601Z
2.131926,48.770266,930,2022-07-04T06:29:43.501Z
2.129758,48.769195,960,2022-07-04T06:29:45.501Z
2.128249,48.768311,991,2022-07-04T06:29:47.001Z
2.12677,48.767303,1021,2022-07-04T06:29:48.501Z
2.125493,48.766309,1052,2022-07-04T06:29:50.001Z
2.124376,48.765335,1082,2022-07-04T06:29:51.401Z
2.123249,48.764099,1113,2022-07-04T06:29:52.901Z
2.122313,48.762957,1143,2022-07-04T06:29:54.401Z
2.121699,48.762131,1166,2022-07-04T06:29:55.401Z
2.120925,48.760757,1196,2022-07-04T06:29:56.901Z
2.120289,48.759512,1227,2022-07-04T06:29:58.401Z
2.119868,48.758286,1257,2022-07-04T06:29:59.901Z
2.119494,48.756952,1288,2022-07-04T06:30:01.201Z
2.119349,48.755509,1318,2022-07-04T06:30:02.801Z
2.119305,48.754532,1341,2022-07-04T06:30:03.801Z
2.119277,48.753693,1364,2022-07-04T06:30:04.901Z
2.119375,48.752701,1387,2022-07-04T06:30:05.901Z
2.119516,48.751648,1417,2022-07-04T06:30:06.901Z
2.119868,48.749817,1448,2022-07-04T06:30:08.901Z
2.120009,48.749084,1471,2022-07-04T06:30:09.901Z
2.120432,48.74762,1501,2022-07-04T06:30:11.201Z
2.120854,48.746155,1532,2022-07-04T06:30:12.901Z
2.121347,48.74469,1562,2022-07-04T06:30:14.501Z
2.121807,48.743452,1593,2022-07-04T06:30:15.901Z
2.122096,48.74266,1615,2022-07-04T06:30:16.901Z
2.122404,48.74176,1638,2022-07-04T06:30:17.801Z
2.122967,48.740387,1669,2022-07-04T06:30:19.401Z
2.12346,48.738968,1707,2022-07-04T06:30:20.901Z
2.124094,48.737503,1737,2022-07-04T06:30:22.601Z
2.124587,48.736176,1768,2022-07-04T06:30:24.101Z
2.125132,48.734839,1791,2022-07-04T06:30:25.701Z
2.125643,48.733612,1821,2022-07-04T06:30:27.001Z
2.126347,48.731827,1852,2022-07-04T06:30:29.001Z
2.126794,48.730603,1882,2022-07-04T06:30:30.401Z
2.127517,48.728881,1913,2022-07-04T06:30:32.301Z
2.128038,48.72757,1943,2022-07-04T06:30:33.901Z
2.128746,48.725948,1974,2022-07-04T06:30:35.701Z
2.129235,48.724731,2004,2022-07-04T06:30:37.101Z
2.129869,48.723267,2035,2022-07-04T06:30:38.701Z
2.130573,48.721481,2065,2022-07-04T06:30:40.701Z
2.131348,48.719696,2096,2022-07-04T06:30:42.701Z
2.131998,48.718127,2126,2022-07-04T06:30:44.401Z
2.133516,48.714915,2187,2022-07-04T06:30:48.201Z
2.135362,48.711502,2248,2022-07-04T06:30:51.801Z
2.13713,48.708491,2309,2022-07-04T06:30:55.201Z
2.139154,48.705325,2362,2022-07-04T06:30:59.001Z
2.141178,48.70216,2423,2022-07-04T06:31:02.501Z
2.143602,48.698364,2484,2022-07-04T06:31:06.801Z
2.145503,48.695206,2545,2022-07-04T06:31:10.301Z
2.147475,48.691956,2598,2022-07-04T06:31:13.901Z
2.149345,48.688892,2659,2022-07-04T06:31:17.301Z
2.151586,48.685308,2720,2022-07-04T06:31:21.401Z
2.153743,48.681793,2781,2022-07-04T06:31:25.101Z
2.156067,48.677953,2842,2022-07-04T06:31:29.301Z
2.15838,48.674228,2903,2022-07-04T06:31:33.401Z
2.160693,48.670504,2964,2022-07-04T06:31:37.401Z
2.162933,48.666827,3025,2022-07-04T06:31:41.301Z
2.16487,48.66362,3078,2022-07-04T06:31:44.901Z
2.166772,48.660599,3139,2022-07-04T06:31:48.101Z
2.168932,48.657051,3200,2022-07-04T06:31:51.901Z
2.170956,48.653745,3261,2022-07-04T06:31:55.501Z
2.173052,48.650394,3322,2022-07-04T06:31:59.101Z
2.175223,48.64682,3383,2022-07-04T06:32:03.001Z
2.177547,48.643066,3444,2022-07-04T06:32:07.001Z
2.1798,48.639404,3505,2022-07-04T06:32:10.901Z
2.181943,48.635869,3566,2022-07-04T06:32:14.701Z
2.184589,48.631485,3627,2022-07-04T06:32:19.301Z
2.189532,48.62344,3749,2022-07-04T06:32:28.001Z
2.194447,48.615433,3871,2022-07-04T06:32:36.401Z
2.200223,48.605942,3993,2022-07-04T06:32:46.101Z
2.206156,48.5963,4115,2022-07-04T06:32:55.901Z
2.210928,48.588135,4229,2022-07-04T06:33:04.201Z
2.215576,48.578751,4351,2022-07-04T06:33:13.401Z
2.220083,48.569778,4473,2022-07-04T06:33:22.201Z
2.224442,48.561386,4595,2022-07-04T06:33:30.501Z
2.228816,48.552979,4717,2022-07-04T06:33:38.801Z
2.233766,48.543463,4839,2022-07-04T06:33:48.201Z
2.239259,48.532849,4961,2022-07-04T06:33:58.401Z
2.243887,48.524048,5083,2022-07-04T06:34:07.101Z
2.248367,48.515532,5204,2022-07-04T06:34:15.401Z
2.253715,48.505244,5326,2022-07-04T06:34:25.201Z
2.258113,48.496765,5448,2022-07-04T06:34:33.501Z
2.263324,48.486832,5570,2022-07-04T06:34:43.101Z
2.268747,48.476349,5692,2022-07-04T06:34:53.001Z
2.271001,48.472046,5745,2022-07-04T06:34:57.201Z
2.272652,48.468933,5768,2022-07-04T06:35:00.101Z
2.273395,48.467468,5776,2022-07-04T06:35:01.501Z
2.274604,48.465069,5791,2022-07-04T06:35:03.701Z
2.275977,48.462509,5799,2022-07-04T06:35:06.101Z
2.277902,48.458817,5791,2022-07-04T06:35:09.601Z
2.28306,48.448776,5791,2022-07-04T06:35:18.601Z
2.285518,48.444074,5791,2022-07-04T06:35:22.801Z
2.288409,48.438441,5799,2022-07-04T06:35:27.501Z
2.291635,48.432266,5791,2022-07-04T06:35:32.501Z
2.294523,48.426682,5799,2022-07-04T06:35:36.901Z
2.297551,48.420959,5799,2022-07-04T06:35:41.301Z
2.301565,48.413269,5799,2022-07-04T06:35:47.001Z
2.302622,48.411209,5799,2022-07-04T06:35:48.501Z
2.303732,48.40916,5799,2022-07-04T06:35:50.001Z
2.305177,48.406367,5822,2022-07-04T06:35:52.001Z
2.31234,48.392624,5890,2022-07-04T06:36:01.601Z
2.317682,48.382392,5913,2022-07-04T06:36:08.601Z
2.32303,48.372011,5928,2022-07-04T06:36:15.601Z
2.329029,48.360466,5951,2022-07-04T06:36:23.201Z
2.336144,48.346848,5982,2022-07-04T06:36:31.701Z
2.343413,48.332861,6012,2022-07-04T06:36:40.201Z
2.351074,48.318104,6043,2022-07-04T06:36:49.101Z
2.359032,48.302765,6073,2022-07-04T06:36:58.101Z
2.366356,48.28862,6104,2022-07-04T06:37:06.201Z
2.371709,48.278183,6142,2022-07-04T06:37:12.101Z
2.382484,48.257401,6248,2022-07-04T06:37:24.001Z
2.392923,48.237103,6363,2022-07-04T06:37:35.201Z
2.403621,48.216248,6477,2022-07-04T06:37:46.901Z
2.414316,48.195465,6584,2022-07-04T06:37:58.401Z
2.427133,48.1707,6683,2022-07-04T06:38:12.001Z
2.438261,48.149026,6797,2022-07-04T06:38:23.701Z
2.449176,48.127845,6911,2022-07-04T06:38:35.201Z
2.456955,48.112701,6988,2022-07-04T06:38:43.401Z
2.458809,48.108994,7003,2022-07-04T06:38:45.501Z
2.459221,48.108261,7003,2022-07-04T06:38:45.901Z
2.461487,48.103821,7010,2022-07-04T06:38:48.401Z
2.463409,48.100113,7003,2022-07-04T06:38:50.301Z
2.481949,48.063995,7010,2022-07-04T06:39:09.901Z
2.499802,48.029114,7010,2022-07-04T06:39:28.601Z
2.510719,48.007782,7010,2022-07-04T06:39:39.901Z
2.523834,47.982056,7010,2022-07-04T06:39:53.101Z
2.544039,47.942567,7010,2022-07-04T06:40:13.001Z
2.564463,47.902625,7010,2022-07-04T06:40:32.901Z
2.584053,47.86409,7018,2022-07-04T06:40:52.401Z
2.603828,47.825272,7010,2022-07-04T06:41:11.901Z
2.623604,47.78627,7010,2022-07-04T06:41:31.601Z
2.643791,47.746353,7010,2022-07-04T06:41:51.501Z
2.663704,47.706985,7010,2022-07-04T06:42:11.301Z
2.683833,47.667164,7010,2022-07-04T06:42:31.301Z
2.704116,47.626989,7010,2022-07-04T06:42:51.101Z
2.724197,47.587143,7010,2022-07-04T06:43:10.901Z
2.744041,47.547592,7010,2022-07-04T06:43:30.701Z
2.763836,47.508095,7010,2022-07-04T06:43:50.401Z
2.783203,47.469363,7010,2022-07-04T06:44:09.601Z
2.803024,47.429764,7010,2022-07-04T06:44:29.201Z
2.822731,47.39035,7010,2022-07-04T06:44:49.001Z
2.842369,47.350983,7010,2022-07-04T06:45:08.501Z
2.86235,47.310883,7010,2022-07-04T06:45:28.501Z
2.881851,47.271744,7010,2022-07-04T06:45:48.101Z
2.900871,47.233337,7010,2022-07-04T06:46:07.501Z
2.920532,47.193635,7010,2022-07-04T06:46:27.101Z
2.940216,47.153824,7010,2022-07-04T06:46:47.001Z
2.959648,47.114548,7010,2022-07-04T06:47:06.501Z
