long,lat,elevation,time
2.186895,13.482422,244,2022-08-05T22:42:57.820Z
2.186895,13.482422,244,2022-08-05T22:42:57.820Z
2.189267,13.482552,274,2022-08-05T22:43:00.820Z
2.191435,13.482692,312,2022-08-05T22:43:03.920Z
2.193146,13.482834,343,2022-08-05T22:43:06.020Z
2.194278,13.482878,373,2022-08-05T22:43:07.370Z
2.196271,13.483017,411,2022-08-05T22:43:10.070Z
2.197929,13.4832,442,2022-08-05T22:43:11.990Z
2.199868,13.483483,472,2022-08-05T22:43:14.510Z
2.201506,13.483809,488,2022-08-05T22:43:16.530Z
2.20353,13.484321,511,2022-08-05T22:43:19.200Z
2.205457,13.484973,533,2022-08-05T22:43:21.260Z
2.207494,13.485901,556,2022-08-05T22:43:24.110Z
2.209264,13.486928,579,2022-08-05T22:43:26.160Z
2.211141,13.488235,602,2022-08-05T22:43:28.920Z
2.21313,13.489883,640,2022-08-05T22:43:31.400Z
2.21474,13.491486,671,2022-08-05T22:43:34.100Z
2.21601,13.49298,701,2022-08-05T22:43:36.190Z
2.216965,13.494278,732,2022-08-05T22:43:38.040Z
2.217889,13.49568,762,2022-08-05T22:43:39.860Z
2.218997,13.497682,808,2022-08-05T22:43:42.270Z
2.220057,13.499916,853,2022-08-05T22:43:44.710Z
2.220517,13.501099,876,2022-08-05T22:43:46.480Z
2.22099,13.502426,907,2022-08-05T22:43:47.850Z
2.221511,13.503799,937,2022-08-05T22:43:49.630Z
2.222033,13.505409,975,2022-08-05T22:43:51.470Z
2.22279,13.507553,1021,2022-08-05T22:43:53.830Z
2.223479,13.509739,1059,2022-08-05T22:43:56.310Z
2.224394,13.512485,1120,2022-08-05T22:43:59.930Z
2.225016,13.514282,1158,2022-08-05T22:44:01.930Z
2.225599,13.516116,1189,2022-08-05T22:44:04.370Z
2.226177,13.517746,1227,2022-08-05T22:44:06.320Z
2.226673,13.519272,1257,2022-08-05T22:44:08.060Z
2.227194,13.520874,1288,2022-08-05T22:44:10.230Z
2.228056,13.523379,1318,2022-08-05T22:44:12.950Z
2.228586,13.525101,1334,2022-08-05T22:44:15.030Z
