long,lat,elevation,time
-1.127799,44.532715,76,2022-07-20T13:50:12.280Z
-1.127799,44.532715,76,2022-07-20T13:50:12.280Z
-1.129381,44.531871,114,2022-07-20T13:50:14.500Z
-1.13052,44.531266,145,2022-07-20T13:50:16.120Z
-1.131526,44.530701,175,2022-07-20T13:50:17.330Z
-1.132798,44.530009,206,2022-07-20T13:50:19.350Z
-1.133881,44.529465,236,2022-07-20T13:50:20.630Z
-1.134927,44.528824,267,2022-07-20T13:50:22.380Z
-1.136366,44.528046,297,2022-07-20T13:50:24.200Z
-1.137085,44.527634,320,2022-07-20T13:50:25.270Z
-1.138131,44.527039,351,2022-07-20T13:50:26.790Z
-1.139243,44.526443,381,2022-07-20T13:50:28.420Z
-1.140233,44.525865,411,2022-07-20T13:50:29.720Z
-1.141532,44.525116,442,2022-07-20T13:50:31.480Z
-1.142377,44.524702,465,2022-07-20T13:50:32.500Z
-1.143449,44.52405,495,2022-07-20T13:50:34.230Z
-1.144655,44.523398,526,2022-07-20T13:50:35.800Z
-1.145717,44.522781,556,2022-07-20T13:50:37.250Z
-1.146999,44.522048,587,2022-07-20T13:50:38.830Z
-1.148071,44.5215,617,2022-07-20T13:50:40.350Z
-1.149143,44.520884,648,2022-07-20T13:50:41.860Z
-1.150282,44.520233,671,2022-07-20T13:50:43.180Z
-1.151079,44.519806,701,2022-07-20T13:50:44.420Z
-1.152493,44.519022,732,2022-07-20T13:50:46.130Z
-1.153296,44.518557,762,2022-07-20T13:50:47.460Z
-1.154415,44.517975,792,2022-07-20T13:50:48.720Z
-1.15544,44.517393,815,2022-07-20T13:50:50.120Z
-1.156646,44.516695,846,2022-07-20T13:50:51.530Z
-1.157383,44.516322,869,2022-07-20T13:50:52.580Z
-1.158522,44.515717,899,2022-07-20T13:50:54.080Z
-1.159254,44.515274,922,2022-07-20T13:50:55.010Z
-1.160397,44.514646,953,2022-07-20T13:50:56.580Z
-1.161603,44.513995,983,2022-07-20T13:50:58.200Z
-1.162608,44.513436,1013,2022-07-20T13:50:59.490Z
-1.163412,44.51297,1036,2022-07-20T13:51:00.810Z
-1.164551,44.512344,1067,2022-07-20T13:51:02.080Z
-1.165466,44.511841,1097,2022-07-20T13:51:03.170Z
-1.16656,44.511202,1120,2022-07-20T13:51:04.560Z
-1.167431,44.510689,1151,2022-07-20T13:51:05.860Z
-1.168972,44.509712,1181,2022-07-20T13:51:07.760Z
-1.170044,44.508911,1212,2022-07-20T13:51:09.170Z
-1.17109,44.508087,1234,2022-07-20T13:51:10.590Z
-1.172054,44.507151,1265,2022-07-20T13:51:12.200Z
-1.172991,44.506174,1295,2022-07-20T13:51:13.710Z
-1.173968,44.504837,1318,2022-07-20T13:51:15.450Z
-1.174752,44.503372,1349,2022-07-20T13:51:17.750Z
-1.17547,44.501612,1372,2022-07-20T13:51:19.830Z
-1.175995,44.499298,1394,2022-07-20T13:51:22.320Z
-1.176073,44.497096,1417,2022-07-20T13:51:24.900Z
-1.175864,44.495407,1425,2022-07-20T13:51:27.040Z
-1.175202,44.493139,1433,2022-07-20T13:51:29.190Z
-1.174425,44.49147,1433,2022-07-20T13:51:31.220Z
-1.173326,44.489648,1440,2022-07-20T13:51:33.330Z
-1.171875,44.487854,1440,2022-07-20T13:51:35.740Z
-1.169709,44.485877,1440,2022-07-20T13:51:37.990Z
-1.167624,44.484329,1440,2022-07-20T13:51:40.340Z
-1.165074,44.482864,1440,2022-07-20T13:51:42.800Z
-1.162005,44.481501,1448,2022-07-20T13:51:45.090Z
-1.158924,44.48043,1448,2022-07-20T13:51:47.820Z
-1.155069,44.479431,1448,2022-07-20T13:51:50.720Z
