long,lat,elevation,time
8.656013,41.770113,328,2022-07-23T12:51:43.330Z
8.656013,41.770113,328,2022-07-23T12:51:43.330Z
8.654799,41.769507,328,2022-07-23T12:51:44.040Z
8.651858,41.767502,343,2022-07-23T12:51:46.900Z
8.650859,41.733124,305,2022-07-23T12:52:19.930Z
8.663678,41.713598,274,2022-07-23T12:52:38.000Z
8.666488,41.709315,274,2022-07-23T12:52:41.980Z
8.910911,41.483002,305,2022-07-23T12:57:09.620Z
8.932779,41.47567,328,2022-07-23T12:57:26.050Z
9.035943,41.447342,312,2022-07-23T12:58:41.740Z
9.168602,41.551177,297,2022-07-23T13:02:18.650Z
9.166468,41.549652,297,2022-07-23T13:02:21.560Z
9.156019,41.542658,251,2022-07-23T13:02:37.770Z
9.150653,41.538981,221,2022-07-23T13:02:46.930Z
9.146118,41.535862,198,2022-07-23T13:02:55.040Z
9.145494,41.535461,183,2022-07-23T13:02:56.010Z
9.145494,41.535461,183,2022-07-23T13:02:56.010Z
