long,lat,elevation,time
2.201241,48.774362,145,2022-08-11T19:37:10.010Z
2.204026,48.774399,168,2022-08-11T19:37:12.920Z
2.206011,48.774409,198,2022-08-11T19:37:15.170Z
2.208469,48.774409,221,2022-08-11T19:37:17.620Z
2.210435,48.774399,251,2022-08-11T19:37:19.650Z
2.211773,48.774399,274,2022-08-11T19:37:21.080Z
2.213167,48.774409,305,2022-08-11T19:37:22.610Z
2.215191,48.774409,335,2022-08-11T19:37:24.790Z
2.216998,48.774409,358,2022-08-11T19:37:26.780Z
2.218393,48.774399,389,2022-08-11T19:37:28.300Z
2.220436,48.774399,419,2022-08-11T19:37:30.430Z
2.221985,48.774409,450,2022-08-11T19:37:32.110Z
2.223886,48.77449,480,2022-08-11T19:37:34.200Z
2.225929,48.774536,511,2022-08-11T19:37:36.440Z
2.227901,48.774628,541,2022-08-11T19:37:38.670Z
2.229732,48.774765,572,2022-08-11T19:37:40.640Z
2.231598,48.775014,602,2022-08-11T19:37:42.720Z
2.233253,48.775223,632,2022-08-11T19:37:44.780Z
2.235154,48.775497,663,2022-08-11T19:37:46.870Z
2.237019,48.775805,693,2022-08-11T19:37:48.930Z
2.238681,48.776085,724,2022-08-11T19:37:50.960Z
2.240788,48.776459,754,2022-08-11T19:37:53.440Z
2.242408,48.776733,777,2022-08-11T19:37:55.490Z
2.244102,48.777016,808,2022-08-11T19:37:57.510Z
2.246632,48.777481,838,2022-08-11T19:38:00.570Z
2.249089,48.7779,869,2022-08-11T19:38:03.570Z
2.251423,48.778336,899,2022-08-11T19:38:06.470Z
2.254366,48.778878,930,2022-08-11T19:38:09.950Z
2.256895,48.779343,960,2022-08-11T19:38:12.920Z
2.260155,48.779938,991,2022-08-11T19:38:16.850Z
2.263113,48.780441,1021,2022-08-11T19:38:20.350Z
2.266147,48.780926,1052,2022-08-11T19:38:23.730Z
2.269183,48.781392,1082,2022-08-11T19:38:27.200Z
2.27248,48.781906,1113,2022-08-11T19:38:30.820Z
2.276483,48.782509,1135,2022-08-11T19:38:35.200Z
2.278255,48.782822,1143,2022-08-11T19:38:37.100Z
2.279952,48.783068,1158,2022-08-11T19:38:38.750Z
2.281976,48.783393,1166,2022-08-11T19:38:40.830Z
2.2841,48.783783,1173,2022-08-11T19:38:42.850Z
2.286283,48.784149,1181,2022-08-11T19:38:44.960Z
2.288047,48.784464,1189,2022-08-11T19:38:46.610Z
2.290939,48.784976,1212,2022-08-11T19:38:49.160Z
2.291495,48.785065,1212,2022-08-11T19:38:49.660Z
2.294241,48.785568,1234,2022-08-11T19:38:52.060Z
2.296215,48.785907,1242,2022-08-11T19:38:53.820Z
2.299664,48.786484,1273,2022-08-11T19:38:56.650Z
2.303226,48.786931,1303,2022-08-11T19:38:59.580Z
2.305756,48.787071,1326,2022-08-11T19:39:01.570Z
2.306354,48.787079,1334,2022-08-11T19:39:02.170Z
2.30908,48.786978,1364,2022-08-11T19:39:04.170Z
2.312116,48.786652,1394,2022-08-11T19:39:06.600Z
2.315007,48.786094,1425,2022-08-11T19:39:08.770Z
2.317465,48.785395,1455,2022-08-11T19:39:10.740Z
2.319242,48.784744,1486,2022-08-11T19:39:12.340Z
2.322018,48.783487,1516,2022-08-11T19:39:14.860Z
2.324114,48.782323,1547,2022-08-11T19:39:16.800Z
2.32558,48.781357,1577,2022-08-11T19:39:18.330Z
2.327078,48.780135,1608,2022-08-11T19:39:20.020Z
2.328379,48.778971,1631,2022-08-11T19:39:21.600Z
2.329665,48.777603,1654,2022-08-11T19:39:23.410Z
2.330619,48.776318,1684,2022-08-11T19:39:24.750Z
2.331704,48.774549,1715,2022-08-11T19:39:26.800Z
2.332354,48.773245,1737,2022-08-11T19:39:28.210Z
2.332715,48.772314,1768,2022-08-11T19:39:29.260Z
2.333221,48.770545,1798,2022-08-11T19:39:31.010Z
2.333327,48.770096,1806,2022-08-11T19:39:31.500Z
2.333438,48.769195,1814,2022-08-11T19:39:32.430Z
2.333538,48.768723,1829,2022-08-11T19:39:32.920Z
2.333727,48.766635,1859,2022-08-11T19:39:35.070Z
2.333727,48.765424,1890,2022-08-11T19:39:36.210Z
2.33375,48.763504,1920,2022-08-11T19:39:38.210Z
2.333727,48.761514,1951,2022-08-11T19:39:40.180Z
2.333609,48.760071,1974,2022-08-11T19:39:41.610Z
2.333538,48.758469,2004,2022-08-11T19:39:43.240Z
2.333538,48.757874,2019,2022-08-11T19:39:43.790Z
2.333468,48.757462,2027,2022-08-11T19:39:44.240Z
2.333366,48.755741,2050,2022-08-11T19:39:45.920Z
2.333221,48.754159,2073,2022-08-11T19:39:47.510Z
2.333186,48.753067,2103,2022-08-11T19:39:48.610Z
2.333005,48.749736,2164,2022-08-11T19:39:51.920Z
2.332905,48.747253,2210,2022-08-11T19:39:54.470Z
2.332905,48.746841,2225,2022-08-11T19:39:54.850Z
2.33286,48.746338,2233,2022-08-11T19:39:55.340Z
2.332834,48.745468,2248,2022-08-11T19:39:56.160Z
2.33286,48.744941,2256,2022-08-11T19:39:56.780Z
2.332764,48.741486,2316,2022-08-11T19:40:00.230Z
2.332764,48.739059,2339,2022-08-11T19:40:02.630Z
2.332788,48.73754,2362,2022-08-11T19:40:04.160Z
2.332764,48.737045,2370,2022-08-11T19:40:04.600Z
2.332788,48.734048,2393,2022-08-11T19:40:07.540Z
2.332788,48.732139,2408,2022-08-11T19:40:09.290Z
2.332834,48.730957,2416,2022-08-11T19:40:10.390Z
2.33286,48.730417,2416,2022-08-11T19:40:10.880Z
2.33286,48.728276,2431,2022-08-11T19:40:12.960Z
2.332905,48.727066,2431,2022-08-11T19:40:14.020Z
2.332932,48.726507,2431,2022-08-11T19:40:14.590Z
2.332932,48.725808,2423,2022-08-11T19:40:15.170Z
2.332932,48.724691,2438,2022-08-11T19:40:16.150Z
2.332975,48.722992,2438,2022-08-11T19:40:17.590Z
2.332975,48.722305,2431,2022-08-11T19:40:18.200Z
2.332975,48.721848,2438,2022-08-11T19:40:18.640Z
2.333005,48.71985,2438,2022-08-11T19:40:20.270Z
2.333005,48.719151,2446,2022-08-11T19:40:20.880Z
2.333045,48.718094,2438,2022-08-11T19:40:21.790Z
2.332932,48.716498,2446,2022-08-11T19:40:23.170Z
2.332905,48.715897,2446,2022-08-11T19:40:23.670Z
2.33286,48.715334,2446,2022-08-11T19:40:24.160Z
2.332834,48.714706,2454,2022-08-11T19:40:24.630Z
2.332693,48.713974,2446,2022-08-11T19:40:25.200Z
2.332643,48.713379,2438,2022-08-11T19:40:25.720Z
2.332426,48.712681,2446,2022-08-11T19:40:26.290Z
2.3322,48.711594,2438,2022-08-11T19:40:27.250Z
2.332059,48.710861,2454,2022-08-11T19:40:27.850Z
2.33044,48.706558,2438,2022-08-11T19:40:31.420Z
2.329897,48.705512,2438,2022-08-11T19:40:32.300Z
2.327728,48.701787,2446,2022-08-11T19:40:35.490Z
2.325271,48.698668,2446,2022-08-11T19:40:38.400Z
2.324242,48.697449,2454,2022-08-11T19:40:39.500Z
2.322018,48.695224,2454,2022-08-11T19:40:41.520Z
2.321425,48.694748,2446,2022-08-11T19:40:42.040Z
2.31727,48.691315,2446,2022-08-11T19:40:45.560Z
2.315369,48.690033,2454,2022-08-11T19:40:46.930Z
2.314646,48.689544,2446,2022-08-11T19:40:47.420Z
2.3132,48.68866,2454,2022-08-11T19:40:48.330Z
2.312481,48.688202,2446,2022-08-11T19:40:48.850Z
2.311177,48.687449,2446,2022-08-11T19:40:49.810Z
2.308185,48.685867,2446,2022-08-11T19:40:51.700Z
2.307418,48.685494,2438,2022-08-11T19:40:52.200Z
2.30558,48.684677,2454,2022-08-11T19:40:53.300Z
2.304816,48.684284,2446,2022-08-11T19:40:53.770Z
2.301419,48.682887,2446,2022-08-11T19:40:55.740Z
2.300509,48.682571,2438,2022-08-11T19:40:56.190Z
2.294382,48.680603,2431,2022-08-11T19:40:59.700Z
2.292384,48.680048,2446,2022-08-11T19:41:00.740Z
2.291589,48.679861,2438,2022-08-11T19:41:01.200Z
2.28971,48.679396,2446,2022-08-11T19:41:02.150Z
2.288748,48.679184,2438,2022-08-11T19:41:02.600Z
2.283132,48.678139,2438,2022-08-11T19:41:05.600Z
2.277621,48.677444,2438,2022-08-11T19:41:08.210Z
