long,lat,elevation,time
2.487815,44.863037,2004,2022-07-27T13:10:00.570Z
2.487815,44.863037,2004,2022-07-27T13:10:00.570Z
2.490038,44.863861,2027,2022-07-27T13:10:02.420Z
2.49115,44.864273,2042,2022-07-27T13:10:03.470Z
2.494485,44.865509,2103,2022-07-27T13:10:06.500Z
2.49805,44.866861,2149,2022-07-27T13:10:09.420Z
2.501351,44.868073,2202,2022-07-27T13:10:12.450Z
2.50294,44.868676,2217,2022-07-27T13:10:13.850Z
2.507237,44.870178,2263,2022-07-27T13:10:17.350Z
2.509199,44.870911,2286,2022-07-27T13:10:18.770Z
2.512534,44.872101,2309,2022-07-27T13:10:21.560Z
2.516673,44.873611,2339,2022-07-27T13:10:24.510Z
2.519531,44.874619,2355,2022-07-27T13:10:26.600Z
2.521094,44.875193,2362,2022-07-27T13:10:27.910Z
2.523037,44.875892,2377,2022-07-27T13:10:29.190Z
2.525047,44.87659,2385,2022-07-27T13:10:30.540Z
2.527836,44.877594,2393,2022-07-27T13:10:32.570Z
2.53261,44.879288,2423,2022-07-27T13:10:35.680Z
2.533199,44.879517,2431,2022-07-27T13:10:36.080Z
2.534023,44.879802,2423,2022-07-27T13:10:36.630Z
2.535564,44.880361,2431,2022-07-27T13:10:37.550Z
2.538646,44.881478,2438,2022-07-27T13:10:39.530Z
2.540719,44.882217,2438,2022-07-27T13:10:40.880Z
2.5417,44.882538,2438,2022-07-27T13:10:41.530Z
2.544809,44.883666,2446,2022-07-27T13:10:43.500Z
2.546483,44.884225,2446,2022-07-27T13:10:44.440Z
2.549431,44.885342,2446,2022-07-27T13:10:46.130Z
2.552848,44.886506,2461,2022-07-27T13:10:48.320Z
2.553517,44.886738,2438,2022-07-27T13:10:48.640Z
2.556741,44.887894,2446,2022-07-27T13:10:50.570Z
2.560076,44.889084,2438,2022-07-27T13:10:52.450Z
2.572543,44.893442,2438,2022-07-27T13:10:59.910Z
2.598401,44.902613,2438,2022-07-27T13:11:15.080Z
2.599901,44.903137,2438,2022-07-27T13:11:15.880Z
2.607578,44.905871,2446,2022-07-27T13:11:20.350Z
2.608403,44.906204,2446,2022-07-27T13:11:20.830Z
2.619062,44.910004,2469,2022-07-27T13:11:27.140Z
2.620641,44.910573,2469,2022-07-27T13:11:28.080Z
2.624125,44.911784,2492,2022-07-27T13:11:30.160Z
2.626335,44.912575,2507,2022-07-27T13:11:31.180Z
2.633187,44.914993,2537,2022-07-27T13:11:35.220Z
2.635607,44.915863,2553,2022-07-27T13:11:36.540Z
2.647574,44.920074,2614,2022-07-27T13:11:43.630Z
2.655677,44.922909,2667,2022-07-27T13:11:48.000Z
2.665055,44.926215,2728,2022-07-27T13:11:53.030Z
2.668174,44.927261,2743,2022-07-27T13:11:54.900Z
2.677516,44.930544,2789,2022-07-27T13:11:59.810Z
2.681937,44.932127,2819,2022-07-27T13:12:02.260Z
2.683009,44.932546,2827,2022-07-27T13:12:03.030Z
2.683746,44.932779,2827,2022-07-27T13:12:03.350Z
2.689306,44.93478,2865,2022-07-27T13:12:06.240Z
2.690212,44.935089,2865,2022-07-27T13:12:06.750Z
2.697813,44.93776,2911,2022-07-27T13:12:10.970Z
2.698952,44.938179,2918,2022-07-27T13:12:11.490Z
2.704337,44.940079,2941,2022-07-27T13:12:14.310Z
2.705316,44.940367,2949,2022-07-27T13:12:15.070Z
2.707345,44.941086,2949,2022-07-27T13:12:16.000Z
2.709068,44.94167,2957,2022-07-27T13:12:16.900Z
2.710943,44.942322,2972,2022-07-27T13:12:17.880Z
2.712015,44.942694,2987,2022-07-27T13:12:18.530Z
2.719312,44.945206,3025,2022-07-27T13:12:22.510Z
2.720097,44.94548,3025,2022-07-27T13:12:22.900Z
2.72304,44.946487,3040,2022-07-27T13:12:24.430Z
2.727552,44.948044,3063,2022-07-27T13:12:26.720Z
2.728271,44.948318,3071,2022-07-27T13:12:27.210Z
2.730168,44.948959,3078,2022-07-27T13:12:28.360Z
2.741424,44.953029,3139,2022-07-27T13:12:34.380Z
2.744882,44.954269,3162,2022-07-27T13:12:36.220Z
2.750266,44.956148,3200,2022-07-27T13:12:39.160Z
2.751338,44.956567,3193,2022-07-27T13:12:39.660Z
2.752271,44.956879,3208,2022-07-27T13:12:40.360Z
2.753214,44.957218,3208,2022-07-27T13:12:40.920Z
2.755214,44.957932,3223,2022-07-27T13:12:41.850Z
2.755933,44.95816,3223,2022-07-27T13:12:42.340Z
2.765272,44.961455,3277,2022-07-27T13:12:47.470Z
2.768153,44.962479,3292,2022-07-27T13:12:48.870Z
2.769292,44.962851,3299,2022-07-27T13:12:49.550Z
2.772348,44.963974,3315,2022-07-27T13:12:51.150Z
2.774383,44.964667,3322,2022-07-27T13:12:52.390Z
2.777056,44.965668,3330,2022-07-27T13:12:53.870Z
2.777841,44.965897,3322,2022-07-27T13:12:54.240Z
2.796544,44.972534,3360,2022-07-27T13:13:04.640Z
2.800271,44.973862,3376,2022-07-27T13:13:06.510Z
2.802385,44.974582,3376,2022-07-27T13:13:07.550Z
2.806745,44.976151,3399,2022-07-27T13:13:09.920Z
2.807677,44.976445,3414,2022-07-27T13:13:10.310Z
2.818713,44.980316,3459,2022-07-27T13:13:16.070Z
