long,lat,elevation,time
4.900949,43.930788,876,2022-07-09T20:40:54.200Z
4.900949,43.930788,876,2022-07-09T20:40:54.200Z
4.900605,43.934189,1013,2022-07-09T20:41:00.500Z
4.900541,43.934784,1036,2022-07-09T20:41:01.700Z
4.900426,43.935537,1067,2022-07-09T20:41:03.200Z
4.900295,43.936421,1097,2022-07-09T20:41:04.700Z
4.900094,43.937805,1151,2022-07-09T20:41:07.400Z
4.899966,43.938858,1181,2022-07-09T20:41:09.400Z
4.899775,43.939957,1212,2022-07-09T20:41:11.300Z
4.899647,43.941147,1242,2022-07-09T20:41:13.300Z
4.899379,43.942612,1273,2022-07-09T20:41:15.900Z
4.899118,43.944102,1295,2022-07-09T20:41:18.200Z
4.898753,43.946091,1318,2022-07-09T20:41:21.400Z
4.898561,43.946869,1326,2022-07-09T20:41:22.600Z
4.898369,43.947968,1334,2022-07-09T20:41:24.100Z
4.898114,43.949387,1356,2022-07-09T20:41:26.000Z
4.897986,43.949936,1364,2022-07-09T20:41:26.900Z
4.897614,43.951876,1387,2022-07-09T20:41:29.400Z
4.897347,43.953232,1410,2022-07-09T20:41:31.300Z
4.897221,43.954064,1417,2022-07-09T20:41:32.400Z
4.896964,43.955521,1440,2022-07-09T20:41:34.100Z
4.896763,43.956252,1448,2022-07-09T20:41:35.100Z
4.896502,43.957928,1471,2022-07-09T20:41:37.200Z
4.89607,43.960098,1501,2022-07-09T20:41:39.600Z
4.895848,43.961326,1516,2022-07-09T20:41:41.000Z
4.894998,43.965609,1577,2022-07-09T20:41:46.000Z
4.894473,43.96843,1615,2022-07-09T20:41:48.800Z
4.894278,43.969473,1623,2022-07-09T20:41:50.100Z
4.893898,43.971542,1646,2022-07-09T20:41:52.000Z
4.893297,43.974594,1684,2022-07-09T20:41:55.100Z
4.892621,43.978043,1722,2022-07-09T20:41:58.800Z
4.89212,43.980366,1745,2022-07-09T20:42:00.700Z
4.89096,43.986282,1798,2022-07-09T20:42:06.100Z
4.890289,43.989677,1829,2022-07-09T20:42:09.200Z
4.88981,43.992188,1852,2022-07-09T20:42:11.500Z
4.889363,43.994522,1875,2022-07-09T20:42:13.400Z
4.88872,43.997917,1905,2022-07-09T20:42:16.500Z
4.888022,44.001434,1935,2022-07-09T20:42:19.200Z
4.887383,44.00473,1966,2022-07-09T20:42:22.100Z
4.886823,44.007786,1989,2022-07-09T20:42:24.500Z
4.886233,44.010864,2019,2022-07-09T20:42:27.400Z
4.885581,44.013977,2050,2022-07-09T20:42:29.700Z
4.884992,44.017329,2073,2022-07-09T20:42:32.900Z
4.884381,44.020432,2103,2022-07-09T20:42:35.400Z
4.883554,44.024544,2134,2022-07-09T20:42:38.900Z
4.882209,44.031693,2195,2022-07-09T20:42:44.600Z
4.88074,44.038971,2256,2022-07-09T20:42:50.500Z
4.879434,44.045726,2316,2022-07-09T20:42:56.100Z
4.878057,44.052795,2370,2022-07-09T20:43:01.800Z
4.876652,44.060211,2431,2022-07-09T20:43:07.800Z
4.875247,44.06749,2492,2022-07-09T20:43:13.600Z
4.873778,44.074905,2553,2022-07-09T20:43:19.600Z
4.8725,44.081772,2614,2022-07-09T20:43:25.400Z
4.870867,44.08995,2675,2022-07-09T20:43:31.700Z
