long,lat,elevation,time
2.201702,48.774353,69,2022-07-10T09:40:51.300Z
2.202614,48.774409,69,2022-07-10T09:40:52.100Z
2.207829,48.774445,91,2022-07-10T09:40:57.200Z
2.208397,48.774455,99,2022-07-10T09:40:57.900Z
2.208956,48.774445,107,2022-07-10T09:40:58.500Z
2.211139,48.774445,122,2022-07-10T09:41:00.400Z
2.213022,48.774455,160,2022-07-10T09:41:02.300Z
2.215013,48.774445,191,2022-07-10T09:41:04.100Z
2.216562,48.77449,221,2022-07-10T09:41:05.600Z
2.218604,48.774536,251,2022-07-10T09:41:07.600Z
2.220033,48.774549,274,2022-07-10T09:41:09.100Z
2.221696,48.774642,305,2022-07-10T09:41:10.600Z
2.223675,48.774765,335,2022-07-10T09:41:12.500Z
2.225788,48.774948,366,2022-07-10T09:41:14.500Z
2.227189,48.775061,396,2022-07-10T09:41:15.900Z
2.229213,48.775293,427,2022-07-10T09:41:18.000Z
2.230803,48.775526,457,2022-07-10T09:41:19.400Z
2.231844,48.775635,480,2022-07-10T09:41:20.400Z
2.23326,48.775852,503,2022-07-10T09:41:21.800Z
2.234732,48.776047,533,2022-07-10T09:41:23.300Z
2.236352,48.776276,564,2022-07-10T09:41:24.800Z
2.237742,48.776504,594,2022-07-10T09:41:26.400Z
2.239169,48.776688,625,2022-07-10T09:41:27.700Z
2.240788,48.776917,655,2022-07-10T09:41:29.300Z
2.242295,48.777155,686,2022-07-10T09:41:30.800Z
2.243746,48.777374,709,2022-07-10T09:41:32.200Z
2.245114,48.777621,732,2022-07-10T09:41:33.800Z
2.246704,48.777854,762,2022-07-10T09:41:35.100Z
2.248183,48.778107,792,2022-07-10T09:41:36.700Z
2.249732,48.778336,823,2022-07-10T09:41:38.200Z
2.251258,48.778599,853,2022-07-10T09:41:39.700Z
2.252972,48.778839,884,2022-07-10T09:41:41.400Z
2.254799,48.779157,914,2022-07-10T09:41:43.300Z
2.256212,48.779388,945,2022-07-10T09:41:44.800Z
2.257761,48.779617,975,2022-07-10T09:41:46.300Z
2.259281,48.779856,998,2022-07-10T09:41:47.800Z
2.261304,48.780228,1029,2022-07-10T09:41:49.800Z
2.263254,48.780533,1052,2022-07-10T09:41:51.700Z
