long,lat,elevation,time
-0.682224,44.83882,251,2022-08-09T11:37:57.090Z
-0.682224,44.83882,251,2022-08-09T11:37:57.090Z
-0.680748,44.836269,274,2022-08-09T11:38:01.920Z
-0.67941,44.828868,274,2022-08-09T11:38:11.510Z
-0.678935,44.82535,297,2022-08-09T11:38:16.830Z
-0.677813,44.818355,312,2022-08-09T11:38:25.960Z
-0.677865,44.810615,320,2022-08-09T11:38:35.000Z
-0.677255,44.802336,335,2022-08-09T11:38:44.990Z
-0.674949,44.796935,351,2022-08-09T11:38:52.980Z
-0.675389,44.791162,335,2022-08-09T11:39:00.560Z
-0.666962,44.783518,335,2022-08-09T11:39:10.470Z
-0.661333,44.779645,328,2022-08-09T11:39:17.270Z
-0.654935,44.776932,320,2022-08-09T11:39:24.110Z
-0.645831,44.774814,305,2022-08-09T11:39:32.670Z
-0.637907,44.77201,305,2022-08-09T11:39:40.240Z
-0.6282,44.768692,297,2022-08-09T11:39:49.580Z
-0.623298,44.767215,282,2022-08-09T11:39:54.140Z
-0.613843,44.763866,290,2022-08-09T11:40:03.560Z
-0.604522,44.761875,290,2022-08-09T11:40:12.750Z
-0.595672,44.760256,297,2022-08-09T11:40:21.440Z
-0.585753,44.756599,297,2022-08-09T11:40:30.660Z
-0.579982,44.754987,282,2022-08-09T11:40:36.170Z
-0.572374,44.752802,274,2022-08-09T11:40:42.740Z
-0.561767,44.749165,251,2022-08-09T11:40:52.140Z
-0.55992,44.749594,259,2022-08-09T11:40:54.450Z
-0.546134,44.747829,251,2022-08-09T11:41:07.580Z
-0.526946,44.74414,221,2022-08-09T11:41:26.720Z
-0.517166,44.741343,213,2022-08-09T11:41:35.970Z
-0.517166,44.741343,213,2022-08-09T11:41:35.970Z
