long,lat,elevation,time
-0.664096,44.669991,419,2022-07-19T10:40:03.000Z
-0.664096,44.669991,419,2022-07-19T10:40:03.000Z
-0.667142,44.67469,419,2022-07-19T10:40:10.900Z
-0.66797,44.68016,427,2022-07-19T10:40:16.500Z
-0.669675,44.686028,434,2022-07-19T10:40:22.700Z
-0.671165,44.690631,442,2022-07-19T10:40:29.500Z
-0.673079,44.693997,457,2022-07-19T10:40:33.500Z
-0.674845,44.697512,472,2022-07-19T10:40:40.100Z
-0.676124,44.698635,480,2022-07-19T10:40:41.400Z
-0.675851,44.699048,488,2022-07-19T10:40:43.000Z
-0.677803,44.703442,503,2022-07-19T10:40:48.300Z
-0.67971,44.707694,533,2022-07-19T10:40:53.800Z
-0.680276,44.70811,549,2022-07-19T10:40:55.100Z
-0.682401,44.714303,579,2022-07-19T10:41:02.900Z
-0.686803,44.722699,587,2022-07-19T10:41:14.600Z
-0.6865,44.724659,579,2022-07-19T10:41:17.400Z
-0.686524,44.723921,594,2022-07-19T10:41:19.800Z
-0.6877,44.730662,579,2022-07-19T10:41:24.900Z
-0.688054,44.733545,564,2022-07-19T10:41:28.200Z
-0.687963,44.736312,549,2022-07-19T10:41:30.600Z
-0.688131,44.738461,533,2022-07-19T10:41:32.900Z
-0.688115,44.740168,518,2022-07-19T10:41:35.100Z
-0.687459,44.744898,495,2022-07-19T10:41:41.600Z
-0.686625,44.750242,457,2022-07-19T10:41:47.900Z
-0.685053,44.756585,427,2022-07-19T10:41:55.300Z
-0.685491,44.758909,419,2022-07-19T10:41:58.100Z
-0.685487,44.761058,419,2022-07-19T10:42:00.600Z
-0.685283,44.764393,404,2022-07-19T10:42:03.600Z
-0.686915,44.767301,396,2022-07-19T10:42:08.100Z
-0.685864,44.759104,396,2022-07-19T10:42:09.400Z
-0.685032,44.760672,389,2022-07-19T10:42:10.600Z
-0.681896,44.772902,381,2022-07-19T10:42:13.700Z
-0.684786,44.773732,373,2022-07-19T10:42:14.900Z
-0.684757,44.775724,366,2022-07-19T10:42:16.000Z
-0.683912,44.779101,366,2022-07-19T10:42:22.900Z
-0.684445,44.781508,358,2022-07-19T10:42:24.200Z
-0.684354,44.784663,335,2022-07-19T10:42:28.300Z
-0.685715,44.786745,328,2022-07-19T10:42:30.700Z
-0.68345,44.795973,305,2022-07-19T10:42:41.000Z
-0.684423,44.802177,282,2022-07-19T10:42:48.000Z
-0.684984,44.801428,274,2022-07-19T10:42:49.600Z
-0.684621,44.804957,267,2022-07-19T10:42:50.500Z
-0.685019,44.804389,259,2022-07-19T10:42:52.200Z
-0.684314,44.807212,251,2022-07-19T10:42:54.600Z
-0.687161,44.807754,259,2022-07-19T10:42:56.600Z
-0.686566,44.809862,290,2022-07-19T10:42:59.800Z
-0.685003,44.814392,312,2022-07-19T10:43:03.700Z
-0.685494,44.814273,305,2022-07-19T10:43:05.900Z
-0.685161,44.814822,297,2022-07-19T10:43:07.000Z
-0.685902,44.815741,290,2022-07-19T10:43:08.800Z
-0.685674,44.81655,282,2022-07-19T10:43:10.100Z
-0.686621,44.816841,259,2022-07-19T10:43:12.500Z
-0.686674,44.818084,244,2022-07-19T10:43:14.700Z
-0.686849,44.818716,236,2022-07-19T10:43:15.700Z
-0.687836,44.820032,206,2022-07-19T10:43:19.700Z
-0.688779,44.820355,191,2022-07-19T10:43:20.700Z
-0.688363,44.82174,168,2022-07-19T10:43:23.500Z
-0.690181,44.823262,130,2022-07-19T10:43:27.400Z
-0.690894,44.823471,107,2022-07-19T10:43:29.300Z
-0.693959,44.823793,76,2022-07-19T10:43:32.300Z
-0.69482,44.824188,76,2022-07-19T10:43:33.300Z
-0.698733,44.825133,30,2022-07-19T10:43:39.400Z
-0.698733,44.825133,30,2022-07-19T10:43:39.400Z
