long,lat,elevation,time
-15.496023,12.441272,3856,2022-07-28T12:58:30.960Z
-15.496023,12.441272,3856,2022-07-28T12:58:30.960Z
-15.490533,12.459915,3970,2022-07-28T12:58:41.810Z
-15.484709,12.479874,4084,2022-07-28T12:58:53.210Z
-15.478965,12.499974,4199,2022-07-28T12:59:05.060Z
-15.472775,12.521805,4321,2022-07-28T12:59:17.460Z
-15.466003,12.545921,4442,2022-07-28T12:59:31.460Z
-15.459611,12.568542,4549,2022-07-28T12:59:44.360Z
-15.452602,12.591522,4648,2022-07-28T12:59:57.450Z
-15.443886,12.618356,4763,2022-07-28T13:00:12.560Z
-15.435649,12.64325,4854,2022-07-28T13:00:26.660Z
-15.42812,12.666275,4968,2022-07-28T13:00:39.150Z
-15.423263,12.681155,5052,2022-07-28T13:00:47.810Z
-15.417749,12.698135,5166,2022-07-28T13:00:56.950Z
-15.414765,12.707428,5220,2022-07-28T13:01:02.310Z
-15.407189,12.73114,5311,2022-07-28T13:01:15.810Z
-15.399314,12.755639,5403,2022-07-28T13:01:29.200Z
-15.391988,12.778702,5502,2022-07-28T13:01:41.700Z
-15.384837,12.80127,5601,2022-07-28T13:01:54.160Z
-15.376834,12.826263,5692,2022-07-28T13:02:07.600Z
-15.368861,12.851397,5784,2022-07-28T13:02:21.660Z
-15.360911,12.876256,5875,2022-07-28T13:02:35.000Z
-15.355051,12.894608,5944,2022-07-28T13:02:44.760Z
-15.343165,12.931824,6081,2022-07-28T13:03:04.810Z
-15.337878,12.948412,6134,2022-07-28T13:03:13.410Z
-15.327903,12.979695,6241,2022-07-28T13:03:30.210Z
-15.318635,13.008728,6325,2022-07-28T13:03:45.350Z
-15.309306,13.03775,6408,2022-07-28T13:04:00.560Z
-15.29974,13.06778,6500,2022-07-28T13:04:16.160Z
-15.290463,13.096867,6584,2022-07-28T13:04:31.310Z
-15.281356,13.12531,6668,2022-07-28T13:04:45.860Z
-15.272875,13.151938,6759,2022-07-28T13:04:59.310Z
-15.263913,13.179916,6850,2022-07-28T13:05:13.900Z
-15.254422,13.209641,6934,2022-07-28T13:05:29.050Z
-15.244205,13.241551,7018,2022-07-28T13:05:45.300Z
-15.23458,13.271713,7102,2022-07-28T13:06:00.500Z
-15.225075,13.301324,7186,2022-07-28T13:06:15.560Z
-15.216443,13.328293,7277,2022-07-28T13:06:29.150Z
-15.207006,13.357792,7369,2022-07-28T13:06:44.160Z
-15.198669,13.383815,7422,2022-07-28T13:06:57.150Z
-15.185804,13.423943,7468,2022-07-28T13:07:17.110Z
-15.173445,13.462509,7529,2022-07-28T13:07:36.500Z
-15.160747,13.502011,7590,2022-07-28T13:07:55.950Z
-15.148347,13.540787,7658,2022-07-28T13:08:14.700Z
-15.136414,13.577891,7727,2022-07-28T13:08:32.650Z
-15.126658,13.608444,7811,2022-07-28T13:08:47.260Z
-15.115356,13.643623,7887,2022-07-28T13:09:03.950Z
-15.102176,13.684616,7948,2022-07-28T13:09:23.400Z
-15.089295,13.724716,8009,2022-07-28T13:09:42.950Z
-15.076856,13.763402,8077,2022-07-28T13:10:01.150Z
-15.064617,13.801435,8153,2022-07-28T13:10:19.010Z
