long,lat,elevation,time
2.300751,6.343506,1227,2022-07-28T05:33:25.770Z
2.300751,6.343506,1227,2022-07-28T05:33:25.770Z
2.297847,6.343441,1242,2022-07-28T05:33:27.780Z
2.294886,6.343323,1257,2022-07-28T05:33:31.830Z
2.272134,6.342556,1379,2022-07-28T05:33:53.930Z
2.256933,6.341998,1509,2022-07-28T05:34:06.010Z
2.249497,6.341766,1593,2022-07-28T05:34:12.080Z
2.247036,6.341672,1623,2022-07-28T05:34:14.060Z
2.236665,6.341299,1737,2022-07-28T05:34:16.210Z
2.233064,6.341125,1775,2022-07-28T05:34:19.000Z
2.229514,6.34102,1814,2022-07-28T05:34:22.400Z
2.226966,6.340897,1836,2022-07-28T05:34:24.010Z
2.224406,6.340805,1867,2022-07-28T05:34:25.990Z
2.217888,6.340576,1928,2022-07-28T05:34:31.210Z
2.211557,6.340347,1996,2022-07-28T05:34:36.620Z
2.193619,6.339949,2187,2022-07-28T05:34:50.240Z
2.19092,6.339903,2225,2022-07-28T05:34:52.610Z
2.186374,6.339856,2278,2022-07-28T05:34:56.010Z
2.181402,6.339856,2339,2022-07-28T05:34:59.820Z
2.177424,6.33981,2393,2022-07-28T05:35:03.220Z
2.172221,6.339661,2446,2022-07-28T05:35:07.420Z
2.166674,6.339204,2507,2022-07-28T05:35:11.820Z
2.161001,6.338333,2560,2022-07-28T05:35:16.020Z
2.154531,6.33696,2614,2022-07-28T05:35:21.420Z
2.148253,6.335434,2675,2022-07-28T05:35:26.440Z
2.140612,6.333527,2736,2022-07-28T05:35:32.430Z
2.13307,6.33165,2797,2022-07-28T05:35:37.830Z
2.125901,6.32991,2858,2022-07-28T05:35:43.230Z
2.119151,6.328262,2918,2022-07-28T05:35:48.640Z
2.113611,6.326935,2972,2022-07-28T05:35:52.650Z
2.107954,6.325611,3025,2022-07-28T05:35:56.850Z
2.102625,6.324371,3078,2022-07-28T05:36:00.850Z
2.097411,6.323135,3139,2022-07-28T05:36:04.640Z
2.093733,6.322266,3170,2022-07-28T05:36:07.450Z
2.091033,6.321671,3193,2022-07-28T05:36:09.660Z
2.088965,6.321189,3208,2022-07-28T05:36:11.240Z
2.086704,6.320663,3223,2022-07-28T05:36:12.850Z
2.075345,6.318008,3261,2022-07-28T05:36:20.850Z
2.064483,6.315463,3299,2022-07-28T05:36:28.660Z
2.052581,6.312698,3338,2022-07-28T05:36:36.660Z
2.039593,6.309677,3383,2022-07-28T05:36:45.250Z
2.026693,6.306664,3429,2022-07-28T05:36:53.470Z
2.01798,6.304663,3467,2022-07-28T05:36:59.480Z
2.007658,6.302261,3528,2022-07-28T05:37:05.480Z
1.998488,6.300156,3589,2022-07-28T05:37:11.490Z
1.988758,6.297913,3650,2022-07-28T05:37:17.490Z
1.971068,6.293839,3772,2022-07-28T05:37:28.490Z
1.958034,6.290817,3863,2022-07-28T05:37:36.690Z
1.949836,6.288928,3901,2022-07-28T05:37:41.490Z
1.92824,6.283951,4001,2022-07-28T05:37:54.100Z
1.908448,6.279338,4107,2022-07-28T05:38:06.110Z
1.888345,6.274658,4221,2022-07-28T05:38:17.510Z
1.867581,6.269842,4336,2022-07-28T05:38:29.310Z
1.846413,6.264907,4458,2022-07-28T05:38:41.310Z
1.827268,6.260422,4572,2022-07-28T05:38:52.120Z
1.807903,6.25589,4694,2022-07-28T05:39:02.940Z
1.789096,6.251541,4808,2022-07-28T05:39:13.940Z
1.770894,6.247284,4923,2022-07-28T05:39:24.150Z
1.750567,6.242562,5037,2022-07-28T05:39:35.160Z
1.729555,6.237671,5151,2022-07-28T05:39:47.150Z
1.707522,6.232553,5265,2022-07-28T05:39:59.150Z
1.684772,6.22728,5364,2022-07-28T05:40:11.560Z
1.677309,6.225524,5380,2022-07-28T05:40:15.960Z
1.659075,6.221283,5433,2022-07-28T05:40:25.760Z
1.635939,6.215927,5540,2022-07-28T05:40:37.570Z
1.613268,6.210663,5646,2022-07-28T05:40:49.580Z
1.591076,6.205506,5753,2022-07-28T05:41:01.590Z
1.573279,6.201324,5852,2022-07-28T05:41:10.790Z
1.555729,6.19725,5974,2022-07-28T05:41:20.410Z
1.538831,6.193314,6096,2022-07-28T05:41:29.210Z
1.525191,6.190109,6172,2022-07-28T05:41:36.610Z
1.501729,6.184662,6279,2022-07-28T05:41:49.010Z
1.478561,6.179251,6386,2022-07-28T05:42:01.630Z
1.45512,6.173804,6485,2022-07-28T05:42:14.020Z
1.430543,6.168078,6591,2022-07-28T05:42:27.230Z
1.404451,6.16198,6683,2022-07-28T05:42:40.630Z
