long,lat,elevation,time
4.186284,48.775909,122,2022-07-24T08:57:11.470Z
4.186284,48.775909,122,2022-07-24T08:57:11.470Z
4.188256,48.775681,137,2022-07-24T08:57:13.420Z
4.189983,48.775433,145,2022-07-24T08:57:15.150Z
4.193453,48.775014,175,2022-07-24T08:57:18.570Z
4.195693,48.774688,206,2022-07-24T08:57:20.810Z
4.197975,48.774399,236,2022-07-24T08:57:22.830Z
4.200608,48.774083,267,2022-07-24T08:57:25.420Z
4.202411,48.773849,297,2022-07-24T08:57:27.080Z
4.205088,48.773483,328,2022-07-24T08:57:29.490Z
4.207836,48.773152,358,2022-07-24T08:57:31.950Z
4.20986,48.772873,389,2022-07-24T08:57:33.710Z
4.212895,48.7725,411,2022-07-24T08:57:36.460Z
4.214172,48.772339,427,2022-07-24T08:57:37.490Z
4.215497,48.772174,442,2022-07-24T08:57:38.560Z
4.217449,48.771942,465,2022-07-24T08:57:40.200Z
4.219473,48.771802,480,2022-07-24T08:57:41.760Z
4.22287,48.771755,511,2022-07-24T08:57:44.400Z
4.224877,48.771881,526,2022-07-24T08:57:45.880Z
4.227568,48.772221,556,2022-07-24T08:57:47.930Z
4.229948,48.772751,572,2022-07-24T08:57:49.950Z
4.231471,48.773245,579,2022-07-24T08:57:51.170Z
4.23368,48.773987,587,2022-07-24T08:57:53.140Z
4.235952,48.775014,594,2022-07-24T08:57:55.220Z
4.237835,48.776093,594,2022-07-24T08:57:57.120Z
4.239566,48.777481,594,2022-07-24T08:57:59.200Z
4.241145,48.779022,587,2022-07-24T08:58:01.330Z
4.242061,48.780075,587,2022-07-24T08:58:02.690Z
4.243542,48.782462,579,2022-07-24T08:58:05.650Z
4.244173,48.784103,579,2022-07-24T08:58:07.550Z
4.244596,48.785477,579,2022-07-24T08:58:09.070Z
4.244843,48.787723,572,2022-07-24T08:58:11.580Z
4.244807,48.789093,572,2022-07-24T08:58:13.130Z
4.244192,48.791866,587,2022-07-24T08:58:16.180Z
4.243469,48.793671,594,2022-07-24T08:58:18.230Z
4.237904,48.800664,625,2022-07-24T08:58:27.210Z
4.232131,48.80452,625,2022-07-24T08:58:33.380Z
4.230025,48.805552,610,2022-07-24T08:58:35.250Z
4.226484,48.807042,602,2022-07-24T08:58:38.220Z
4.223328,48.808182,587,2022-07-24T08:58:40.710Z
4.21463,48.811046,587,2022-07-24T08:58:47.360Z
4.208327,48.81308,587,2022-07-24T08:58:52.410Z
4.202343,48.814909,579,2022-07-24T08:58:57.040Z
4.197059,48.816559,587,2022-07-24T08:59:01.290Z
4.194537,48.817284,602,2022-07-24T08:59:03.420Z
4.19227,48.817978,602,2022-07-24T08:59:05.320Z
4.189805,48.81871,602,2022-07-24T08:59:07.480Z
4.187763,48.819305,610,2022-07-24T08:59:09.390Z
4.184875,48.820175,617,2022-07-24T08:59:11.990Z
4.18234,48.820908,617,2022-07-24T08:59:14.410Z
4.17972,48.821659,617,2022-07-24T08:59:16.970Z
4.171072,48.824066,594,2022-07-24T08:59:25.320Z
4.162973,48.826263,564,2022-07-24T08:59:33.070Z
4.147122,48.830411,564,2022-07-24T08:59:48.530Z
4.138521,48.83246,572,2022-07-24T08:59:56.910Z
4.13593,48.832809,572,2022-07-24T08:59:59.410Z
4.133747,48.832993,572,2022-07-24T09:00:01.480Z
4.131634,48.833038,564,2022-07-24T09:00:03.430Z
4.129558,48.832972,556,2022-07-24T09:00:05.300Z
4.128394,48.832855,556,2022-07-24T09:00:06.440Z
