long,lat,elevation,time
-0.703714,44.836807,-15,2022-07-04T09:11:42.101Z
-0.704063,44.836555,-15,2022-07-04T09:11:42.901Z
-0.704498,44.836258,-15,2022-07-04T09:11:44.001Z
-0.704733,44.836136,-15,2022-07-04T09:11:44.501Z
-0.705152,44.8358,-15,2022-07-04T09:11:45.501Z
-0.705671,44.835438,-15,2022-07-04T09:11:46.601Z
-0.705937,44.835251,-8,2022-07-04T09:11:47.101Z
-0.706207,44.835065,-8,2022-07-04T09:11:47.501Z
-0.706675,44.83474,-15,2022-07-04T09:11:48.501Z
-0.707245,44.834381,-8,2022-07-04T09:11:49.501Z
-0.707546,44.834134,-8,2022-07-04T09:11:50.101Z
-0.707814,44.833948,-8,2022-07-04T09:11:50.601Z
-0.708422,44.833511,-8,2022-07-04T09:11:51.501Z
-0.709403,44.832825,-8,2022-07-04T09:11:53.101Z
-0.709664,44.832642,-15,2022-07-04T09:11:53.601Z
-0.71036,44.832179,-15,2022-07-04T09:11:54.501Z
-0.710776,44.831863,-15,2022-07-04T09:11:55.201Z
-0.711767,44.831202,0,2022-07-04T09:11:56.501Z
-0.712476,44.830719,15,2022-07-04T09:11:57.301Z
-0.712906,44.83041,23,2022-07-04T09:11:58.001Z
-0.714312,44.829433,53,2022-07-04T09:12:00.301Z
-0.715451,44.828641,76,2022-07-04T09:12:01.701Z
-0.716523,44.827896,107,2022-07-04T09:12:03.301Z
-0.717512,44.827194,137,2022-07-04T09:12:04.701Z
-0.718624,44.826416,168,2022-07-04T09:12:06.301Z
-0.719604,44.825755,198,2022-07-04T09:12:07.701Z
-0.720743,44.824964,229,2022-07-04T09:12:09.401Z
-0.721763,44.82431,251,2022-07-04T09:12:10.701Z
-0.72282,44.823614,282,2022-07-04T09:12:12.201Z
-0.723959,44.822869,312,2022-07-04T09:12:13.501Z
-0.724897,44.822217,335,2022-07-04T09:12:15.001Z
-0.726144,44.821381,366,2022-07-04T09:12:16.601Z
-0.727241,44.820634,396,2022-07-04T09:12:18.101Z
-0.728313,44.819889,419,2022-07-04T09:12:19.601Z
-0.729087,44.819412,442,2022-07-04T09:12:20.701Z
-0.730198,44.818588,472,2022-07-04T09:12:22.301Z
-0.731261,44.817888,503,2022-07-04T09:12:23.801Z
-0.732734,44.81691,533,2022-07-04T09:12:25.501Z
-0.733403,44.816391,556,2022-07-04T09:12:26.701Z
-0.73458,44.815613,587,2022-07-04T09:12:28.101Z
-0.735682,44.814862,617,2022-07-04T09:12:29.701Z
-0.736673,44.814148,640,2022-07-04T09:12:31.101Z
-0.737784,44.81337,671,2022-07-04T09:12:32.701Z
-0.738831,44.812627,693,2022-07-04T09:12:34.101Z
-0.740073,44.811768,724,2022-07-04T09:12:35.701Z
-0.74084,44.811231,747,2022-07-04T09:12:36.901Z
-0.741912,44.810439,777,2022-07-04T09:12:38.501Z
-0.743016,44.809708,800,2022-07-04T09:12:40.001Z
-0.744128,44.808929,831,2022-07-04T09:12:41.601Z
-0.745632,44.807831,861,2022-07-04T09:12:43.601Z
-0.747397,44.806595,892,2022-07-04T09:12:45.901Z
-0.749294,44.805267,922,2022-07-04T09:12:48.301Z
-0.751291,44.803875,953,2022-07-04T09:12:50.801Z
-0.753414,44.802383,983,2022-07-04T09:12:53.401Z
-0.755441,44.800964,1006,2022-07-04T09:12:55.701Z
-0.75732,44.799593,1036,2022-07-04T09:12:58.101Z
-0.759626,44.797989,1067,2022-07-04T09:13:00.801Z
-0.760999,44.797028,1082,2022-07-04T09:13:02.201Z
-0.763349,44.795356,1113,2022-07-04T09:13:04.801Z
-0.765158,44.794053,1143,2022-07-04T09:13:06.801Z
-0.767033,44.792749,1173,2022-07-04T09:13:08.901Z
-0.768909,44.791399,1204,2022-07-04T09:13:10.901Z
-0.77022,44.790482,1227,2022-07-04T09:13:12.301Z
-0.771724,44.789383,1257,2022-07-04T09:13:13.801Z
-0.773686,44.78801,1288,2022-07-04T09:13:15.801Z
-0.775005,44.78707,1318,2022-07-04T09:13:17.201Z
-0.776546,44.785953,1341,2022-07-04T09:13:18.701Z
-0.778087,44.784882,1372,2022-07-04T09:13:20.501Z
-0.779761,44.783672,1402,2022-07-04T09:13:22.101Z
-0.782318,44.781876,1433,2022-07-04T09:13:24.601Z
-0.784803,44.780136,1463,2022-07-04T09:13:27.001Z
-0.786896,44.778625,1486,2022-07-04T09:13:29.001Z
-0.789207,44.776968,1516,2022-07-04T09:13:31.301Z
-0.791997,44.774918,1547,2022-07-04T09:13:33.701Z
-0.794024,44.77327,1570,2022-07-04T09:13:35.901Z
-0.796378,44.771164,1600,2022-07-04T09:13:38.101Z
-0.797983,44.769427,1631,2022-07-04T09:13:40.101Z
-0.799523,44.767425,1661,2022-07-04T09:13:42.101Z
-0.80093,44.76533,1692,2022-07-04T09:13:44.101Z
-0.802203,44.763189,1715,2022-07-04T09:13:46.101Z
-0.803208,44.760908,1745,2022-07-04T09:13:48.001Z
-0.803964,44.75885,1775,2022-07-04T09:13:49.801Z
-0.804816,44.75574,1806,2022-07-04T09:13:52.501Z
-0.80515,44.753227,1836,2022-07-04T09:13:54.501Z
-0.805337,44.75061,1867,2022-07-04T09:13:56.701Z
-0.805206,44.748138,1897,2022-07-04T09:13:58.601Z
-0.804883,44.745825,1928,2022-07-04T09:14:00.501Z
-0.804481,44.743916,1958,2022-07-04T09:14:02.101Z
-0.804029,44.742188,1981,2022-07-04T09:14:03.501Z
-0.803375,44.740219,2012,2022-07-04T09:14:05.101Z
-0.802471,44.738051,2042,2022-07-04T09:14:06.801Z
-0.801533,44.736095,2057,2022-07-04T09:14:08.301Z
-0.800662,44.734559,2073,2022-07-04T09:14:09.701Z
-0.799255,44.732325,2096,2022-07-04T09:14:11.801Z
-0.79749,44.729782,2111,2022-07-04T09:14:13.801Z
-0.795772,44.727716,2118,2022-07-04T09:14:15.901Z
-0.793829,44.725575,2126,2022-07-04T09:14:17.701Z
-0.791284,44.723154,2134,2022-07-04T09:14:20.001Z
-0.787465,44.720081,2134,2022-07-04T09:14:23.201Z
-0.782843,44.716823,2134,2022-07-04T09:14:27.001Z
-0.77761,44.713806,2134,2022-07-04T09:14:30.601Z
-0.772247,44.711197,2134,2022-07-04T09:14:34.401Z
-0.764555,44.708024,2134,2022-07-04T09:14:39.301Z
-0.748313,44.701996,2141,2022-07-04T09:14:49.501Z
-0.719069,44.691545,2134,2022-07-04T09:15:07.601Z
-0.699921,44.684967,2134,2022-07-04T09:15:19.701Z
-0.696586,44.683777,2141,2022-07-04T09:15:21.601Z
-0.691737,44.682048,2156,2022-07-04T09:15:24.501Z
-0.688934,44.681076,2172,2022-07-04T09:15:26.201Z
-0.684033,44.679348,2195,2022-07-04T09:15:29.201Z
-0.677163,44.677002,2248,2022-07-04T09:15:33.501Z
-0.672176,44.675298,2294,2022-07-04T09:15:36.601Z
-0.665477,44.67311,2355,2022-07-04T09:15:40.501Z
-0.659049,44.671005,2416,2022-07-04T09:15:44.201Z
-0.653954,44.669339,2469,2022-07-04T09:15:47.301Z
-0.648461,44.66757,2530,2022-07-04T09:15:50.601Z
-0.642569,44.665649,2591,2022-07-04T09:15:54.001Z
-0.637142,44.66391,2652,2022-07-04T09:15:57.101Z
-0.631245,44.662031,2713,2022-07-04T09:16:00.401Z
-0.625685,44.660262,2774,2022-07-04T09:16:03.701Z
-0.620466,44.658646,2827,2022-07-04T09:16:06.701Z
-0.615561,44.657089,2880,2022-07-04T09:16:09.401Z
-0.610657,44.655533,2941,2022-07-04T09:16:12.401Z
-0.606057,44.65407,2979,2022-07-04T09:16:14.901Z
-0.598956,44.651836,3040,2022-07-04T09:16:18.801Z
-0.592215,44.649673,3101,2022-07-04T09:16:22.801Z
-0.586461,44.647797,3155,2022-07-04T09:16:26.001Z
-0.582929,44.646606,3193,2022-07-04T09:16:28.001Z
-0.581137,44.646017,3208,2022-07-04T09:16:29.001Z
-0.578548,44.645142,3223,2022-07-04T09:16:30.401Z
-0.57482,44.643906,3239,2022-07-04T09:16:32.301Z
-0.570887,44.642572,3254,2022-07-04T09:16:34.501Z
-0.56191,44.639546,3284,2022-07-04T09:16:39.401Z
-0.551929,44.636148,3307,2022-07-04T09:16:44.501Z
-0.540423,44.632187,3338,2022-07-04T09:16:50.301Z
-0.530679,44.628891,3360,2022-07-04T09:16:55.201Z
-0.519305,44.625301,3391,2022-07-04T09:17:00.601Z
-0.51408,44.623904,3414,2022-07-04T09:17:02.901Z
-0.50517,44.621717,3459,2022-07-04T09:17:06.901Z
-0.493313,44.61911,3520,2022-07-04T09:17:12.201Z
-0.48226,44.616875,3581,2022-07-04T09:17:17.001Z
-0.472881,44.615153,3642,2022-07-04T09:17:21.001Z
-0.454494,44.612045,3764,2022-07-04T09:17:28.701Z
-0.434161,44.608496,3886,2022-07-04T09:17:37.401Z
-0.412992,44.604585,4008,2022-07-04T09:17:46.201Z
-0.392359,44.600023,4130,2022-07-04T09:17:54.801Z
-0.372329,44.595601,4244,2022-07-04T09:18:03.401Z
-0.352098,44.591271,4366,2022-07-04T09:18:11.701Z
-0.329791,44.586523,4488,2022-07-04T09:18:21.001Z
-0.315187,44.583404,4587,2022-07-04T09:18:26.901Z
-0.28898,44.57785,4709,2022-07-04T09:18:37.601Z
-0.272958,44.574463,4793,2022-07-04T09:18:44.001Z
-0.252686,44.570137,4915,2022-07-04T09:18:52.101Z
-0.229274,44.56517,5037,2022-07-04T09:19:01.701Z
-0.20207,44.559357,5159,2022-07-04T09:19:12.401Z
-0.177743,44.554184,5281,2022-07-04T09:19:22.001Z
-0.150146,44.548279,5403,2022-07-04T09:19:32.801Z
-0.122658,44.542392,5525,2022-07-04T09:19:43.501Z
-0.0994,44.53743,5639,2022-07-04T09:19:52.401Z
-0.073373,44.531799,5761,2022-07-04T09:20:02.401Z
