long,lat,elevation,time
-0.735718,44.919933,373,2022-08-09T09:37:22.360Z
-0.735718,44.919933,373,2022-08-09T09:37:22.360Z
-0.755257,44.898439,358,2022-08-09T09:37:52.100Z
-0.758532,44.890366,351,2022-08-09T09:38:03.470Z
-0.761549,44.871119,373,2022-08-09T09:38:27.290Z
-0.762196,44.862741,381,2022-08-09T09:38:37.210Z
-0.762044,44.855169,373,2022-08-09T09:38:46.910Z
-0.762807,44.848987,358,2022-08-09T09:38:55.290Z
-0.761139,44.842393,328,2022-08-09T09:39:03.870Z
-0.761406,44.838554,297,2022-08-09T09:39:08.420Z
-0.759553,44.835626,259,2022-08-09T09:39:15.070Z
-0.754921,44.830563,244,2022-08-09T09:39:22.370Z
-0.754181,44.829077,229,2022-08-09T09:39:25.550Z
-0.753314,44.826501,206,2022-08-09T09:39:30.070Z
-0.750829,44.823777,183,2022-08-09T09:39:37.380Z
-0.746793,44.819968,152,2022-08-09T09:39:44.370Z
-0.749292,44.820583,122,2022-08-09T09:39:50.450Z
-0.743908,44.818183,122,2022-08-09T09:39:51.850Z
-0.739245,44.815362,99,2022-08-09T09:40:00.500Z
-0.72803,44.813473,53,2022-08-09T09:40:08.350Z
-0.72803,44.813473,53,2022-08-09T09:40:08.350Z
