long,lat,elevation,time
2.210203,48.774549,99,2022-07-05T17:25:13.700Z
2.208975,48.774502,91,2022-07-05T17:25:15.500Z
2.194026,48.774261,114,2022-07-05T17:25:32.000Z
2.192929,48.774223,122,2022-07-05T17:25:33.200Z
2.190761,48.774223,152,2022-07-05T17:25:35.100Z
2.188664,48.774176,175,2022-07-05T17:25:37.100Z
2.186772,48.77417,206,2022-07-05T17:25:39.000Z
2.185152,48.77417,236,2022-07-05T17:25:40.700Z
2.183603,48.774124,267,2022-07-05T17:25:42.000Z
2.181983,48.774078,290,2022-07-05T17:25:43.700Z
2.180364,48.774033,328,2022-07-05T17:25:45.300Z
2.178392,48.773987,358,2022-07-05T17:25:47.300Z
2.176522,48.773897,389,2022-07-05T17:25:49.100Z
2.174498,48.77385,419,2022-07-05T17:25:51.200Z
2.172758,48.773758,450,2022-07-05T17:25:53.000Z
2.170956,48.773711,472,2022-07-05T17:25:54.600Z
2.169518,48.773666,495,2022-07-05T17:25:56.200Z
2.167342,48.773571,526,2022-07-05T17:25:58.300Z
2.164957,48.773524,556,2022-07-05T17:26:00.700Z
2.162861,48.773478,587,2022-07-05T17:26:02.700Z
2.16091,48.773385,617,2022-07-05T17:26:04.800Z
2.15994,48.773392,625,2022-07-05T17:26:05.800Z
2.157475,48.7733,655,2022-07-05T17:26:08.300Z
2.154838,48.773245,686,2022-07-05T17:26:10.800Z
2.151513,48.773152,716,2022-07-05T17:26:13.900Z
2.14855,48.773105,747,2022-07-05T17:26:16.900Z
2.145514,48.773012,777,2022-07-05T17:26:19.700Z
2.142827,48.77298,800,2022-07-05T17:26:22.200Z
2.13839,48.772888,831,2022-07-05T17:26:26.200Z
2.135714,48.772797,838,2022-07-05T17:26:28.600Z
2.134022,48.77278,846,2022-07-05T17:26:30.000Z
2.131637,48.772733,846,2022-07-05T17:26:32.100Z
2.129252,48.77264,846,2022-07-05T17:26:34.000Z
2.126288,48.772454,846,2022-07-05T17:26:36.500Z
2.123037,48.772018,838,2022-07-05T17:26:39.100Z
2.120643,48.771469,846,2022-07-05T17:26:41.000Z
2.117904,48.770592,853,2022-07-05T17:26:43.300Z
2.115502,48.769547,861,2022-07-05T17:26:45.500Z
2.113389,48.768448,869,2022-07-05T17:26:47.500Z
2.110893,48.766728,876,2022-07-05T17:26:50.100Z
2.108941,48.765005,892,2022-07-05T17:26:52.500Z
2.107192,48.762955,914,2022-07-05T17:26:55.000Z
2.105544,48.760443,945,2022-07-05T17:26:58.100Z
2.103882,48.757462,975,2022-07-05T17:27:01.500Z
2.102075,48.754066,1006,2022-07-05T17:27:05.200Z
2.100196,48.750295,1036,2022-07-05T17:27:09.400Z
2.098318,48.746338,1067,2022-07-05T17:27:13.600Z
2.09622,48.741776,1097,2022-07-05T17:27:18.500Z
2.094486,48.738005,1128,2022-07-05T17:27:22.600Z
2.092755,48.73439,1158,2022-07-05T17:27:26.400Z
