long,lat,elevation,time
1.21744,49.026718,91,2022-08-09T12:24:42.960Z
1.21744,49.026718,91,2022-08-09T12:24:42.960Z
1.218708,49.027725,122,2022-08-09T12:24:44.980Z
1.219623,49.028458,152,2022-08-09T12:24:46.460Z
1.22068,49.029236,175,2022-08-09T12:24:48.180Z
1.221666,49.03006,206,2022-08-09T12:24:49.590Z
1.222518,49.030772,236,2022-08-09T12:24:51.000Z
1.223819,49.031796,267,2022-08-09T12:24:53.020Z
1.224412,49.032303,297,2022-08-09T12:24:54.120Z
1.22568,49.03331,328,2022-08-09T12:24:56.020Z
1.226525,49.033997,358,2022-08-09T12:24:57.420Z
1.22765,49.034869,389,2022-08-09T12:24:59.100Z
1.228228,49.035334,396,2022-08-09T12:25:00.000Z
1.229023,49.035939,419,2022-08-09T12:25:01.160Z
1.229694,49.036469,427,2022-08-09T12:25:02.050Z
1.231264,49.037708,450,2022-08-09T12:25:04.270Z
1.2323,49.038483,465,2022-08-09T12:25:05.690Z
1.233432,49.039384,472,2022-08-09T12:25:07.160Z
1.233849,49.039673,472,2022-08-09T12:25:07.660Z
1.236323,49.041339,488,2022-08-09T12:25:10.660Z
1.238492,49.04255,495,2022-08-09T12:25:13.040Z
1.241526,49.043793,511,2022-08-09T12:25:16.080Z
1.243985,49.044458,511,2022-08-09T12:25:18.310Z
1.24637,49.044924,511,2022-08-09T12:25:20.350Z
1.248755,49.045157,511,2022-08-09T12:25:22.470Z
1.251574,49.045203,511,2022-08-09T12:25:24.720Z
1.253526,49.04511,518,2022-08-09T12:25:26.270Z
1.255611,49.044846,518,2022-08-09T12:25:28.350Z
1.259766,49.043839,518,2022-08-09T12:25:31.670Z
1.261693,49.043062,518,2022-08-09T12:25:33.720Z
1.263572,49.042131,518,2022-08-09T12:25:35.490Z
1.26509,49.0412,518,2022-08-09T12:25:37.170Z
1.266608,49.039989,518,2022-08-09T12:25:39.140Z
1.267981,49.038639,518,2022-08-09T12:25:41.080Z
1.269132,49.037292,518,2022-08-09T12:25:43.120Z
1.2704,49.035187,511,2022-08-09T12:25:45.670Z
1.271234,49.033379,511,2022-08-09T12:25:47.870Z
1.271667,49.031703,511,2022-08-09T12:25:49.890Z
1.271884,49.029282,511,2022-08-09T12:25:52.650Z
1.271667,49.027188,511,2022-08-09T12:25:55.140Z
1.271089,49.025093,511,2022-08-09T12:25:57.540Z
1.270189,49.023331,511,2022-08-09T12:25:59.830Z
1.26885,49.021408,511,2022-08-09T12:26:02.100Z
1.26716,49.019623,511,2022-08-09T12:26:04.450Z
1.265018,49.017831,511,2022-08-09T12:26:06.990Z
1.259958,49.014153,503,2022-08-09T12:26:12.700Z
1.251455,49.007996,503,2022-08-09T12:26:22.170Z
1.247237,49.004703,511,2022-08-09T12:26:27.110Z
1.245647,49.003399,503,2022-08-09T12:26:29.050Z
1.244057,49.002049,503,2022-08-09T12:26:31.280Z
1.24223,49.000443,503,2022-08-09T12:26:33.690Z
1.239131,48.997742,503,2022-08-09T12:26:38.290Z
1.237934,48.996689,503,2022-08-09T12:26:39.760Z
1.233288,48.992413,503,2022-08-09T12:26:46.910Z
1.227018,48.986847,503,2022-08-09T12:26:56.130Z
1.215579,48.977377,503,2022-08-09T12:27:12.250Z
1.213144,48.975769,495,2022-08-09T12:27:15.360Z
1.210961,48.97467,488,2022-08-09T12:27:17.670Z
1.205822,48.973094,480,2022-08-09T12:27:22.820Z
1.203566,48.972748,472,2022-08-09T12:27:25.060Z
1.201313,48.972565,465,2022-08-09T12:27:27.060Z
1.197017,48.972702,450,2022-08-09T12:27:30.860Z
1.196172,48.972794,450,2022-08-09T12:27:31.760Z
1.194129,48.973206,442,2022-08-09T12:27:33.700Z
1.192157,48.973755,434,2022-08-09T12:27:35.620Z
1.188354,48.974991,411,2022-08-09T12:27:39.660Z
1.18356,48.976678,389,2022-08-09T12:27:44.780Z
1.18103,48.977875,373,2022-08-09T12:27:47.750Z
1.179903,48.978561,366,2022-08-09T12:27:49.260Z
1.178645,48.979518,366,2022-08-09T12:27:51.160Z
1.176664,48.981766,343,2022-08-09T12:27:55.420Z
1.176101,48.982727,335,2022-08-09T12:27:57.030Z
1.175393,48.98422,328,2022-08-09T12:27:59.490Z
1.174974,48.985611,320,2022-08-09T12:28:01.810Z
1.174814,48.987199,312,2022-08-09T12:28:04.270Z
1.174959,48.988456,305,2022-08-09T12:28:06.260Z
1.175608,48.99028,297,2022-08-09T12:28:09.270Z
1.176188,48.991342,282,2022-08-09T12:28:11.320Z
1.177298,48.992889,267,2022-08-09T12:28:14.140Z
1.179833,48.995728,236,2022-08-09T12:28:19.760Z
1.181946,48.998154,206,2022-08-09T12:28:24.660Z
1.18265,48.99884,198,2022-08-09T12:28:26.140Z
1.18434,49.000534,183,2022-08-09T12:28:29.750Z
1.186735,49.002411,168,2022-08-09T12:28:34.060Z
1.190571,49.005494,137,2022-08-09T12:28:41.150Z
1.195558,49.009498,107,2022-08-09T12:28:50.310Z
1.200473,49.013362,84,2022-08-09T12:28:59.170Z
1.202497,49.014944,69,2022-08-09T12:29:02.850Z
1.219916,49.028677,46,2022-08-09T12:29:35.570Z
1.221666,49.029968,76,2022-08-09T12:29:38.090Z
1.222229,49.030426,91,2022-08-09T12:29:39.010Z
1.223891,49.031703,122,2022-08-09T12:29:41.450Z
1.225046,49.032578,152,2022-08-09T12:29:43.280Z
1.225771,49.0331,168,2022-08-09T12:29:44.350Z
1.226173,49.033401,175,2022-08-09T12:29:44.900Z
1.226455,49.033585,183,2022-08-09T12:29:45.340Z
1.226736,49.033813,191,2022-08-09T12:29:45.760Z
1.227793,49.034592,198,2022-08-09T12:29:47.280Z
1.229201,49.035599,206,2022-08-09T12:29:49.290Z
1.230539,49.036606,206,2022-08-09T12:29:51.230Z
1.230821,49.036789,206,2022-08-09T12:29:51.670Z
1.234342,49.039307,206,2022-08-09T12:29:56.960Z
1.235821,49.040176,213,2022-08-09T12:29:58.920Z
1.238497,49.041275,206,2022-08-09T12:30:02.250Z
1.240399,49.041779,206,2022-08-09T12:30:04.200Z
1.242652,49.042145,206,2022-08-09T12:30:06.740Z
1.244563,49.04227,206,2022-08-09T12:30:08.760Z
1.246442,49.042224,206,2022-08-09T12:30:10.760Z
1.250047,49.041687,206,2022-08-09T12:30:14.650Z
1.25208,49.041107,206,2022-08-09T12:30:16.720Z
1.254899,49.039989,206,2022-08-09T12:30:19.840Z
1.256489,49.039105,206,2022-08-09T12:30:21.980Z
1.259202,49.036835,206,2022-08-09T12:30:26.190Z
1.260681,49.034589,206,2022-08-09T12:30:29.590Z
1.260898,49.028212,206,2022-08-09T12:30:38.650Z
1.260259,49.026993,206,2022-08-09T12:30:40.570Z
1.259413,49.025711,206,2022-08-09T12:30:42.540Z
1.25723,49.023605,206,2022-08-09T12:30:46.200Z
1.250399,49.017883,206,2022-08-09T12:30:56.260Z
1.236902,49.006146,206,2022-08-09T12:31:16.140Z
1.230187,49.000671,198,2022-08-09T12:31:25.660Z
1.225821,48.997467,198,2022-08-09T12:31:31.670Z
1.215186,48.994858,191,2022-08-09T12:31:43.010Z
1.212229,48.995041,191,2022-08-09T12:31:45.740Z
1.207862,48.995865,183,2022-08-09T12:31:50.290Z
1.20575,48.996463,183,2022-08-09T12:31:52.310Z
1.20322,48.997301,183,2022-08-09T12:31:55.270Z
1.200186,48.998428,183,2022-08-09T12:31:58.800Z
1.196932,49.000327,175,2022-08-09T12:32:03.140Z
1.195775,49.001444,168,2022-08-09T12:32:05.210Z
1.19498,49.002655,168,2022-08-09T12:32:07.290Z
1.194546,49.006286,152,2022-08-09T12:32:13.270Z
1.195115,49.007492,145,2022-08-09T12:32:15.320Z
1.196101,49.009048,130,2022-08-09T12:32:18.180Z
1.200115,49.012985,84,2022-08-09T12:32:26.420Z
1.203214,49.015457,61,2022-08-09T12:32:32.240Z
1.218254,49.027374,38,2022-08-09T12:33:01.060Z
1.220061,49.028817,53,2022-08-09T12:33:03.950Z
1.221806,49.030197,84,2022-08-09T12:33:06.490Z
1.222088,49.030426,91,2022-08-09T12:33:06.900Z
1.222807,49.030958,107,2022-08-09T12:33:07.970Z
1.223426,49.031433,122,2022-08-09T12:33:08.930Z
1.224764,49.032486,160,2022-08-09T12:33:10.900Z
1.225409,49.03296,183,2022-08-09T12:33:11.900Z
1.226032,49.033493,213,2022-08-09T12:33:12.940Z
1.226807,49.034088,236,2022-08-09T12:33:14.000Z
1.227433,49.034589,259,2022-08-09T12:33:15.150Z
1.228517,49.035334,290,2022-08-09T12:33:16.700Z
1.229131,49.035828,320,2022-08-09T12:33:17.740Z
1.230187,49.036606,351,2022-08-09T12:33:19.260Z
1.230962,49.037155,373,2022-08-09T12:33:20.460Z
1.231625,49.037662,396,2022-08-09T12:33:21.650Z
1.232511,49.038345,419,2022-08-09T12:33:23.070Z
1.233143,49.038826,434,2022-08-09T12:33:23.940Z
1.233567,49.039124,442,2022-08-09T12:33:24.430Z
1.234227,49.039617,457,2022-08-09T12:33:25.640Z
1.234516,49.039803,465,2022-08-09T12:33:26.060Z
1.234805,49.040036,465,2022-08-09T12:33:26.430Z
1.23561,49.040588,472,2022-08-09T12:33:27.390Z
1.236455,49.041229,480,2022-08-09T12:33:28.520Z
1.237159,49.041687,488,2022-08-09T12:33:29.460Z
1.237913,49.042177,488,2022-08-09T12:33:30.390Z
1.238779,49.04274,488,2022-08-09T12:33:31.420Z
1.241238,49.043993,495,2022-08-09T12:33:34.040Z
1.243768,49.045017,503,2022-08-09T12:33:36.360Z
1.246596,49.045898,511,2022-08-09T12:33:38.930Z
1.249695,49.046553,511,2022-08-09T12:33:41.470Z
1.252301,49.04686,511,2022-08-09T12:33:43.660Z
1.255188,49.046951,518,2022-08-09T12:33:46.220Z
1.258498,49.046814,518,2022-08-09T12:33:48.920Z
1.260892,49.046539,518,2022-08-09T12:33:50.950Z
1.26378,49.045944,518,2022-08-09T12:33:53.460Z
1.266753,49.045017,511,2022-08-09T12:33:56.060Z
1.269282,49.043993,518,2022-08-09T12:33:58.420Z
1.271595,49.042736,518,2022-08-09T12:34:00.880Z
1.27378,49.041138,518,2022-08-09T12:34:03.370Z
1.275259,49.039764,518,2022-08-09T12:34:05.470Z
