long,lat,elevation,time
2.198815,48.774307,168,2022-08-18T13:50:51.665Z
2.197844,48.774269,183,2022-08-18T13:50:52.614Z
2.195748,48.774269,213,2022-08-18T13:50:54.514Z
2.193435,48.774223,244,2022-08-18T13:50:56.774Z
2.191483,48.774176,274,2022-08-18T13:50:58.745Z
2.18946,48.77413,305,2022-08-18T13:51:00.774Z
2.18811,48.774078,335,2022-08-18T13:51:02.185Z
2.185918,48.774036,366,2022-08-18T13:51:04.324Z
2.184167,48.773987,396,2022-08-18T13:51:06.304Z
2.182304,48.773943,427,2022-08-18T13:51:08.135Z
2.180425,48.773897,457,2022-08-18T13:51:09.955Z
2.178835,48.77385,488,2022-08-18T13:51:11.685Z
2.176739,48.773804,518,2022-08-18T13:51:13.824Z
2.175221,48.773757,549,2022-08-18T13:51:15.135Z
2.173631,48.773711,579,2022-08-18T13:51:16.864Z
2.171607,48.773664,602,2022-08-18T13:51:18.725Z
2.170222,48.773621,632,2022-08-18T13:51:20.205Z
2.16818,48.773529,663,2022-08-18T13:51:22.284Z
2.166279,48.773483,693,2022-08-18T13:51:24.264Z
2.164236,48.773438,724,2022-08-18T13:51:26.165Z
2.162355,48.773385,754,2022-08-18T13:51:28.125Z
2.160222,48.773346,785,2022-08-18T13:51:30.145Z
2.157757,48.773254,815,2022-08-18T13:51:32.665Z
2.155715,48.773209,838,2022-08-18T13:51:34.574Z
2.15332,48.773152,861,2022-08-18T13:51:36.705Z
2.151152,48.773105,876,2022-08-18T13:51:38.854Z
2.15001,48.773117,884,2022-08-18T13:51:39.824Z
2.146771,48.773071,892,2022-08-18T13:51:42.645Z
2.141394,48.772919,899,2022-08-18T13:51:47.135Z
2.137263,48.772797,907,2022-08-18T13:51:50.754Z
2.126911,48.772522,907,2022-08-18T13:51:58.975Z
2.122263,48.772293,914,2022-08-18T13:52:02.705Z
2.118627,48.771755,914,2022-08-18T13:52:05.594Z
2.116169,48.771197,914,2022-08-18T13:52:07.614Z
2.113108,48.770233,914,2022-08-18T13:52:10.235Z
2.110079,48.76886,914,2022-08-18T13:52:12.975Z
2.108037,48.767715,914,2022-08-18T13:52:15.114Z
2.105761,48.765983,914,2022-08-18T13:52:17.784Z
2.104171,48.764447,914,2022-08-18T13:52:19.735Z
2.102544,48.762451,914,2022-08-18T13:52:22.314Z
2.101417,48.760391,914,2022-08-18T13:52:24.814Z
2.100268,48.757464,914,2022-08-18T13:52:28.145Z
2.099375,48.754395,914,2022-08-18T13:52:31.554Z
2.09867,48.751373,914,2022-08-18T13:52:34.705Z
2.098248,48.749405,914,2022-08-18T13:52:36.774Z
2.09781,48.747362,914,2022-08-18T13:52:38.844Z
2.097544,48.745972,914,2022-08-18T13:52:40.205Z
2.097051,48.743454,914,2022-08-18T13:52:42.735Z
2.096769,48.741852,914,2022-08-18T13:52:44.215Z
2.096346,48.739792,914,2022-08-18T13:52:46.225Z
2.096003,48.737865,914,2022-08-18T13:52:48.135Z
2.095431,48.73494,914,2022-08-18T13:52:50.715Z
2.095008,48.732788,907,2022-08-18T13:52:52.625Z
2.094702,48.731255,907,2022-08-18T13:52:53.985Z
2.094269,48.728834,907,2022-08-18T13:52:56.114Z
2.093474,48.724272,907,2022-08-18T13:53:00.145Z
2.092191,48.716949,907,2022-08-18T13:53:06.324Z
2.091276,48.711777,907,2022-08-18T13:53:10.635Z
2.090431,48.706924,907,2022-08-18T13:53:14.625Z
2.085994,48.682663,907,2022-08-18T13:53:34.284Z
2.081135,48.658081,907,2022-08-18T13:53:54.175Z
2.079235,48.647414,907,2022-08-18T13:54:02.995Z
2.079022,48.64325,907,2022-08-18T13:54:06.185Z
2.079452,48.639501,907,2022-08-18T13:54:09.344Z
2.08068,48.634426,907,2022-08-18T13:54:13.344Z
2.082704,48.628654,907,2022-08-18T13:54:18.084Z
2.08529,48.623062,907,2022-08-18T13:54:22.735Z
2.088342,48.617621,914,2022-08-18T13:54:27.375Z
2.091346,48.613312,907,2022-08-18T13:54:31.135Z
2.093036,48.61116,914,2022-08-18T13:54:33.004Z
2.094052,48.609986,914,2022-08-18T13:54:34.175Z
2.096487,48.607224,937,2022-08-18T13:54:36.764Z
2.100149,48.603424,968,2022-08-18T13:54:40.375Z
2.104304,48.599167,998,2022-08-18T13:54:44.245Z
2.108459,48.59491,1029,2022-08-18T13:54:48.445Z
2.111977,48.591226,1059,2022-08-18T13:54:51.735Z
2.116169,48.58699,1090,2022-08-18T13:54:55.764Z
2.120573,48.582504,1120,2022-08-18T13:55:00.024Z
2.124728,48.578201,1151,2022-08-18T13:55:03.844Z
2.128883,48.573944,1181,2022-08-18T13:55:07.895Z
2.132432,48.570324,1212,2022-08-18T13:55:11.324Z
2.136841,48.565842,1242,2022-08-18T13:55:15.645Z
2.14125,48.561386,1273,2022-08-18T13:55:19.784Z
2.145008,48.557522,1303,2022-08-18T13:55:23.405Z
2.148954,48.553482,1334,2022-08-18T13:55:27.225Z
2.153393,48.549003,1364,2022-08-18T13:55:31.364Z
2.157828,48.544418,1394,2022-08-18T13:55:35.524Z
2.16163,48.540527,1425,2022-08-18T13:55:39.084Z
2.166114,48.535968,1455,2022-08-18T13:55:43.314Z
2.170152,48.531876,1486,2022-08-18T13:55:47.225Z
2.174307,48.527573,1516,2022-08-18T13:55:51.195Z
2.178533,48.52327,1547,2022-08-18T13:55:55.185Z
2.184096,48.517639,1577,2022-08-18T13:56:00.375Z
2.190434,48.511139,1608,2022-08-18T13:56:06.324Z
2.196543,48.504825,1638,2022-08-18T13:56:12.135Z
2.202903,48.498354,1669,2022-08-18T13:56:18.304Z
2.209449,48.491684,1699,2022-08-18T13:56:24.465Z
2.214027,48.486969,1722,2022-08-18T13:56:28.834Z
2.217214,48.483737,1745,2022-08-18T13:56:31.725Z
2.219744,48.48113,1775,2022-08-18T13:56:34.175Z
2.2229,48.477859,1806,2022-08-18T13:56:37.304Z
2.225858,48.474838,1836,2022-08-18T13:56:40.074Z
2.229309,48.471313,1867,2022-08-18T13:56:43.114Z
2.232465,48.468049,1897,2022-08-18T13:56:46.145Z
2.235718,48.464722,1928,2022-08-18T13:56:49.334Z
2.238898,48.461438,1958,2022-08-18T13:56:52.205Z
2.242006,48.458273,1989,2022-08-18T13:56:55.054Z
2.245155,48.455063,2019,2022-08-18T13:56:58.004Z
2.247831,48.452316,2042,2022-08-18T13:57:00.504Z
2.250029,48.449986,2073,2022-08-18T13:57:02.635Z
2.252631,48.447379,2103,2022-08-18T13:57:05.044Z
2.255233,48.444726,2134,2022-08-18T13:57:07.344Z
2.260155,48.439636,2195,2022-08-18T13:57:12.014Z
2.265569,48.434112,2256,2022-08-18T13:57:17.024Z
2.270508,48.42897,2316,2022-08-18T13:57:21.524Z
2.275719,48.423615,2377,2022-08-18T13:57:26.425Z
2.281001,48.418213,2438,2022-08-18T13:57:31.235Z
2.28653,48.412512,2499,2022-08-18T13:57:36.284Z
2.2913,48.407577,2560,2022-08-18T13:57:40.705Z
2.296504,48.40227,2621,2022-08-18T13:57:45.455Z
2.301853,48.396731,2682,2022-08-18T13:57:50.314Z
2.30727,48.391159,2743,2022-08-18T13:57:55.175Z
2.312622,48.38562,2804,2022-08-18T13:58:00.125Z
2.318327,48.379807,2865,2022-08-18T13:58:05.135Z
2.322958,48.375037,2918,2022-08-18T13:58:09.294Z
2.327801,48.37001,2979,2022-08-18T13:58:13.705Z
2.333149,48.364563,3040,2022-08-18T13:58:18.604Z
2.337992,48.359535,3101,2022-08-18T13:58:23.044Z
2.343468,48.353851,3162,2022-08-18T13:58:27.925Z
2.346882,48.350365,3200,2022-08-18T13:58:30.995Z
2.349123,48.348037,3239,2022-08-18T13:58:33.034Z
2.35317,48.343847,3299,2022-08-18T13:58:36.655Z
2.354807,48.342224,3322,2022-08-18T13:58:38.254Z
2.35706,48.339798,3345,2022-08-18T13:58:39.905Z
2.35823,48.338587,3360,2022-08-18T13:58:41.054Z
2.359314,48.337372,3368,2022-08-18T13:58:42.034Z
2.360543,48.336026,3376,2022-08-18T13:58:43.145Z
2.363145,48.33314,3399,2022-08-18T13:58:45.485Z
2.367695,48.327713,3421,2022-08-18T13:58:49.625Z
2.372613,48.321363,3444,2022-08-18T13:58:54.314Z
2.377272,48.314941,3475,2022-08-18T13:58:58.864Z
2.379667,48.311462,3490,2022-08-18T13:59:01.264Z
2.382588,48.306978,3520,2022-08-18T13:59:04.195Z
2.385551,48.302183,3566,2022-08-18T13:59:07.465Z
2.389386,48.295761,3627,2022-08-18T13:59:11.604Z
2.396428,48.283997,3749,2022-08-18T13:59:19.274Z
2.397405,48.282445,3764,2022-08-18T13:59:20.314Z
2.405789,48.268479,3924,2022-08-18T13:59:29.564Z
2.412655,48.25712,4046,2022-08-18T13:59:36.304Z
2.418964,48.246552,4153,2022-08-18T13:59:42.925Z
2.424148,48.237987,4244,2022-08-18T13:59:48.314Z
2.430436,48.227467,4366,2022-08-18T13:59:54.764Z
2.436652,48.217179,4488,2022-08-18T14:00:01.135Z
2.443302,48.206006,4610,2022-08-18T14:00:07.725Z
2.449106,48.196335,4724,2022-08-18T14:00:13.735Z
2.456219,48.184479,4846,2022-08-18T14:00:21.004Z
2.462817,48.173466,4961,2022-08-18T14:00:27.375Z
2.46925,48.162712,5083,2022-08-18T14:00:33.834Z
2.475082,48.152847,5197,2022-08-18T14:00:39.774Z
2.481854,48.141624,5319,2022-08-18T14:00:46.175Z
2.48909,48.129547,5441,2022-08-18T14:00:53.314Z
2.496643,48.116859,5563,2022-08-18T14:01:00.635Z
2.499601,48.111877,5616,2022-08-18T14:01:03.534Z
2.502617,48.106705,5677,2022-08-18T14:01:06.485Z
2.50777,48.098005,5791,2022-08-18T14:01:11.504Z
2.512779,48.089401,5913,2022-08-18T14:01:16.425Z
2.517929,48.080383,6027,2022-08-18T14:01:21.614Z
2.520744,48.075394,6088,2022-08-18T14:01:24.554Z
2.522667,48.07196,6126,2022-08-18T14:01:26.625Z
2.528709,48.060699,6218,2022-08-18T14:01:32.915Z
2.536469,48.045685,6340,2022-08-18T14:01:41.324Z
2.544462,48.029387,6462,2022-08-18T14:01:50.225Z
2.547798,48.022385,6515,2022-08-18T14:01:54.155Z
2.550377,48.016864,6568,2022-08-18T14:01:57.064Z
2.555832,48.005264,6690,2022-08-18T14:02:03.364Z
2.562702,47.990935,6812,2022-08-18T14:02:11.125Z
2.56826,47.979492,6911,2022-08-18T14:02:17.205Z
2.574028,47.967545,7033,2022-08-18T14:02:23.705Z
2.580308,47.954671,7155,2022-08-18T14:02:30.635Z
2.586182,47.942368,7277,2022-08-18T14:02:37.245Z
2.592492,47.928415,7391,2022-08-18T14:02:44.834Z
2.598478,47.914961,7513,2022-08-18T14:02:51.844Z
2.603126,47.904441,7605,2022-08-18T14:02:57.445Z
2.610008,47.888992,7727,2022-08-18T14:03:05.764Z
2.618338,47.870364,7849,2022-08-18T14:03:15.495Z
2.625944,47.853513,7971,2022-08-18T14:03:24.375Z
2.634958,47.833495,8092,2022-08-18T14:03:34.695Z
2.643517,47.814514,8214,2022-08-18T14:03:44.554Z
2.649422,47.801239,8306,2022-08-18T14:03:51.354Z
2.658128,47.782008,8397,2022-08-18T14:04:01.225Z
2.668481,47.758965,8504,2022-08-18T14:04:12.925Z
2.679153,47.735229,8618,2022-08-18T14:04:24.544Z
2.68989,47.711295,8733,2022-08-18T14:04:36.344Z
2.699615,47.689636,8854,2022-08-18T14:04:46.955Z
2.709915,47.666656,8969,2022-08-18T14:04:58.195Z
2.718975,47.646448,9091,2022-08-18T14:05:07.975Z
2.726944,47.628754,9213,2022-08-18T14:05:16.635Z
2.735948,47.608508,9335,2022-08-18T14:05:26.445Z
2.741089,47.59701,9395,2022-08-18T14:05:31.895Z
2.743149,47.592499,9434,2022-08-18T14:05:34.195Z
2.744591,47.589249,9456,2022-08-18T14:05:35.685Z
2.749672,47.57785,9578,2022-08-18T14:05:41.354Z
2.751526,47.573776,9609,2022-08-18T14:05:43.304Z
2.753484,47.569358,9639,2022-08-18T14:05:45.524Z
2.755165,47.56572,9662,2022-08-18T14:05:47.344Z
2.756019,47.563678,9670,2022-08-18T14:05:48.375Z
