long,lat,elevation,time
7.534086,47.590632,213,2022-07-01T14:26:51.198Z
7.530705,47.59012,206,2022-07-01T14:26:55.698Z
7.529205,47.58989,221,2022-07-01T14:26:57.198Z
7.522408,47.588699,305,2022-07-01T14:27:04.498Z
7.521858,47.588608,312,2022-07-01T14:27:05.198Z
7.521339,47.588537,320,2022-07-01T14:27:05.698Z
7.520846,47.588398,328,2022-07-01T14:27:06.198Z
7.520423,47.588351,343,2022-07-01T14:27:06.498Z
7.518356,47.587921,373,2022-07-01T14:27:08.998Z
7.516914,47.587646,404,2022-07-01T14:27:10.498Z
7.516365,47.587555,419,2022-07-01T14:27:11.097Z
7.515953,47.587463,427,2022-07-01T14:27:11.498Z
7.51506,47.587326,442,2022-07-01T14:27:12.597Z
7.514168,47.587143,465,2022-07-01T14:27:13.498Z
7.51324,47.586954,488,2022-07-01T14:27:14.698Z
7.512794,47.586823,488,2022-07-01T14:27:15.297Z
7.512245,47.586731,511,2022-07-01T14:27:15.698Z
7.510564,47.586396,541,2022-07-01T14:27:17.698Z
7.509018,47.586044,572,2022-07-01T14:27:19.498Z
7.507645,47.58577,602,2022-07-01T14:27:20.998Z
7.506268,47.585465,632,2022-07-01T14:27:22.498Z
7.504417,47.585083,671,2022-07-01T14:27:24.698Z
7.503099,47.584766,693,2022-07-01T14:27:25.998Z
7.501808,47.584488,724,2022-07-01T14:27:27.498Z
7.500366,47.584167,754,2022-07-01T14:27:28.998Z
7.498521,47.583789,785,2022-07-01T14:27:31.097Z
7.496479,47.583323,815,2022-07-01T14:27:33.597Z
7.494436,47.582858,838,2022-07-01T14:27:36.097Z
7.494084,47.582811,846,2022-07-01T14:27:36.498Z
7.49192,47.582336,876,2022-07-01T14:27:38.797Z
7.489861,47.581879,907,2022-07-01T14:27:41.297Z
7.487457,47.581375,937,2022-07-01T14:27:44.097Z
7.485741,47.581009,953,2022-07-01T14:27:46.097Z
7.484848,47.580826,960,2022-07-01T14:27:47.198Z
7.484367,47.580734,968,2022-07-01T14:27:47.597Z
7.483475,47.580551,975,2022-07-01T14:27:48.698Z
7.481126,47.580065,1006,2022-07-01T14:27:51.398Z
7.479858,47.579785,1021,2022-07-01T14:27:52.898Z
7.479365,47.579692,1029,2022-07-01T14:27:53.398Z
7.478394,47.579498,1036,2022-07-01T14:27:54.398Z
7.477605,47.579366,1044,2022-07-01T14:27:55.398Z
7.477041,47.579227,1052,2022-07-01T14:27:55.898Z
7.474224,47.578668,1082,2022-07-01T14:27:59.198Z
7.471664,47.578125,1113,2022-07-01T14:28:01.998Z
7.470069,47.57783,1128,2022-07-01T14:28:03.797Z
