long,lat,elevation,time
2.204277,48.774409,130,2022-07-22T14:13:56.370Z
2.206373,48.774455,145,2022-07-22T14:13:58.330Z
2.207336,48.77449,152,2022-07-22T14:13:59.430Z
2.208182,48.77449,160,2022-07-22T14:14:00.340Z
2.209264,48.774502,175,2022-07-22T14:14:01.310Z
2.210365,48.774536,191,2022-07-22T14:14:02.320Z
2.212407,48.774582,221,2022-07-22T14:14:04.100Z
2.214449,48.774628,251,2022-07-22T14:14:06.060Z
2.21614,48.774673,274,2022-07-22T14:14:07.620Z
2.217576,48.774688,305,2022-07-22T14:14:09.120Z
2.219672,48.774735,335,2022-07-22T14:14:10.980Z
2.221069,48.774811,366,2022-07-22T14:14:12.500Z
2.223182,48.774857,396,2022-07-22T14:14:14.410Z
2.224802,48.774994,427,2022-07-22T14:14:16.030Z
2.226322,48.775107,450,2022-07-22T14:14:17.550Z
2.227912,48.775247,472,2022-07-22T14:14:19.020Z
2.229027,48.77536,495,2022-07-22T14:14:20.160Z
2.230577,48.775543,526,2022-07-22T14:14:21.640Z
2.232619,48.775818,556,2022-07-22T14:14:23.560Z
2.234055,48.775992,587,2022-07-22T14:14:25.130Z
2.235718,48.776224,610,2022-07-22T14:14:26.590Z
2.237197,48.776459,640,2022-07-22T14:14:28.090Z
2.238609,48.77669,671,2022-07-22T14:14:29.520Z
2.240199,48.776923,693,2022-07-22T14:14:31.100Z
2.241704,48.777145,724,2022-07-22T14:14:32.520Z
2.243253,48.777374,754,2022-07-22T14:14:34.180Z
2.245114,48.777668,785,2022-07-22T14:14:35.820Z
2.246704,48.7779,815,2022-07-22T14:14:37.420Z
2.248183,48.778107,846,2022-07-22T14:14:38.870Z
2.249595,48.778366,876,2022-07-22T14:14:40.320Z
2.251493,48.778656,907,2022-07-22T14:14:42.480Z
2.253281,48.778924,937,2022-07-22T14:14:44.130Z
2.25451,48.779157,968,2022-07-22T14:14:45.550Z
2.256606,48.779483,998,2022-07-22T14:14:48.000Z
2.257972,48.779709,1029,2022-07-22T14:14:49.570Z
2.259064,48.779856,1036,2022-07-22T14:14:50.500Z
2.260155,48.780029,1052,2022-07-22T14:14:52.150Z
2.266798,48.781019,1090,2022-07-22T14:14:58.150Z
2.271207,48.781531,1090,2022-07-22T14:15:01.270Z
2.276844,48.782183,1074,2022-07-22T14:15:06.220Z
2.283748,48.782913,1052,2022-07-22T14:15:11.540Z
2.289593,48.783691,1036,2022-07-22T14:15:16.350Z
2.293185,48.784286,1021,2022-07-22T14:15:19.300Z
2.297371,48.785162,1006,2022-07-22T14:15:22.710Z
2.302286,48.786233,983,2022-07-22T14:15:26.670Z
2.308749,48.787582,960,2022-07-22T14:15:31.680Z
2.314664,48.788681,930,2022-07-22T14:15:36.600Z
2.327005,48.789352,892,2022-07-22T14:15:45.860Z
2.33051,48.788864,884,2022-07-22T14:15:48.500Z
2.334884,48.787909,884,2022-07-22T14:15:51.030Z
2.337847,48.786978,884,2022-07-22T14:15:53.480Z
2.340883,48.785721,884,2022-07-22T14:15:56.220Z
2.344102,48.784103,884,2022-07-22T14:15:59.360Z
2.346426,48.782684,884,2022-07-22T14:16:01.750Z
2.348468,48.781082,884,2022-07-22T14:16:04.290Z
2.350229,48.779434,884,2022-07-22T14:16:06.590Z
2.352086,48.777109,884,2022-07-22T14:16:09.550Z
2.353891,48.774261,884,2022-07-22T14:16:12.980Z
2.355122,48.772035,884,2022-07-22T14:16:15.560Z
2.356286,48.769867,884,2022-07-22T14:16:18.080Z
2.357362,48.767892,876,2022-07-22T14:16:20.200Z
2.358258,48.766205,884,2022-07-22T14:16:22.130Z
2.359244,48.76442,884,2022-07-22T14:16:24.120Z
2.360615,48.761979,884,2022-07-22T14:16:26.690Z
2.361988,48.759652,876,2022-07-22T14:16:29.140Z
2.363072,48.757743,876,2022-07-22T14:16:31.140Z
2.364879,48.754578,876,2022-07-22T14:16:34.200Z
2.366568,48.751465,876,2022-07-22T14:16:37.320Z
2.367976,48.748993,876,2022-07-22T14:16:39.810Z
2.369578,48.746105,876,2022-07-22T14:16:42.470Z
2.371746,48.742241,876,2022-07-22T14:16:46.060Z
2.374637,48.737074,876,2022-07-22T14:16:50.850Z
2.38192,48.723953,884,2022-07-22T14:17:02.800Z
2.383118,48.72171,892,2022-07-22T14:17:04.830Z
2.384385,48.719513,899,2022-07-22T14:17:06.770Z
2.385768,48.717057,914,2022-07-22T14:17:08.970Z
