long,lat,elevation,time
-15.623281,12.022627,4656,2022-07-28T13:03:03.700Z
-15.623281,12.022627,4656,2022-07-28T13:03:03.700Z
-15.614704,12.039666,4778,2022-07-28T13:03:13.960Z
-15.605742,12.057402,4900,2022-07-28T13:03:24.150Z
-15.597697,12.073425,5014,2022-07-28T13:03:33.350Z
-15.590515,12.087568,5136,2022-07-28T13:03:41.500Z
-15.584926,12.098694,5227,2022-07-28T13:03:48.100Z
-15.577553,12.113311,5342,2022-07-28T13:03:56.800Z
-15.570279,12.127716,5464,2022-07-28T13:04:04.810Z
-15.564359,12.139389,5563,2022-07-28T13:04:11.260Z
-15.562607,12.142914,5585,2022-07-28T13:04:13.450Z
-15.553605,12.160748,5707,2022-07-28T13:04:23.750Z
-15.549159,12.169556,5776,2022-07-28T13:04:28.560Z
-15.546425,12.174993,5806,2022-07-28T13:04:31.860Z
-15.53568,12.196314,5913,2022-07-28T13:04:43.710Z
-15.524067,12.21945,6012,2022-07-28T13:04:56.660Z
-15.515635,12.236116,6104,2022-07-28T13:05:05.750Z
-15.50616,12.254791,6226,2022-07-28T13:05:16.050Z
-15.496121,12.274658,6347,2022-07-28T13:05:26.860Z
-15.486413,12.293839,6469,2022-07-28T13:05:37.150Z
-15.478458,12.30954,6576,2022-07-28T13:05:45.860Z
-15.467112,12.332014,6698,2022-07-28T13:05:57.810Z
-15.455585,12.354767,6820,2022-07-28T13:06:10.100Z
-15.444368,12.376843,6934,2022-07-28T13:06:21.500Z
-15.435791,12.39386,7010,2022-07-28T13:06:30.760Z
-15.422248,12.420547,7102,2022-07-28T13:06:44.660Z
-15.410172,12.444397,7209,2022-07-28T13:06:57.150Z
-15.397965,12.468877,7308,2022-07-28T13:07:09.610Z
-15.389004,12.488342,7384,2022-07-28T13:07:19.810Z
-15.377824,12.514731,7468,2022-07-28T13:07:32.760Z
-15.369054,12.537356,7551,2022-07-28T13:07:43.510Z
-15.358164,12.567475,7650,2022-07-28T13:07:57.560Z
-15.34872,12.593032,7750,2022-07-28T13:08:09.910Z
-15.337878,12.622546,7856,2022-07-28T13:08:23.960Z
-15.327807,12.650012,7955,2022-07-28T13:08:36.450Z
-15.318218,12.676407,8054,2022-07-28T13:08:48.900Z
-15.308774,12.702337,8153,2022-07-28T13:09:01.260Z
-15.298847,12.729756,8260,2022-07-28T13:09:13.660Z
-15.288295,12.758805,8359,2022-07-28T13:09:27.200Z
-15.277768,12.787674,8451,2022-07-28T13:09:40.750Z
-15.265834,12.820587,8534,2022-07-28T13:09:55.800Z
-15.253938,12.853166,8626,2022-07-28T13:10:10.800Z
-15.240591,12.889942,8702,2022-07-28T13:10:27.660Z
-15.229892,12.919281,8793,2022-07-28T13:10:41.000Z
