long,lat,elevation,time
-0.709288,44.832877,0,2022-07-29T10:10:32.900Z
-0.709926,44.832458,0,2022-07-29T10:10:33.820Z
-0.710188,44.832275,0,2022-07-29T10:10:34.470Z
-0.711038,44.83168,8,2022-07-29T10:10:35.450Z
-0.711968,44.831015,15,2022-07-29T10:10:36.870Z
-0.712236,44.830829,23,2022-07-29T10:10:37.370Z
-0.713106,44.830224,38,2022-07-29T10:10:38.490Z
-0.714634,44.829163,69,2022-07-29T10:10:40.590Z
-0.716523,44.82785,99,2022-07-29T10:10:43.160Z
-0.717577,44.827148,130,2022-07-29T10:10:44.610Z
-0.718935,44.826267,160,2022-07-29T10:10:46.600Z
-0.719931,44.825546,183,2022-07-29T10:10:47.890Z
-0.720676,44.825057,206,2022-07-29T10:10:48.840Z
-0.721815,44.824265,236,2022-07-29T10:10:50.540Z
-0.722874,44.823578,267,2022-07-29T10:10:51.880Z
-0.723557,44.823101,290,2022-07-29T10:10:52.960Z
-0.724313,44.822617,312,2022-07-29T10:10:53.970Z
-0.725425,44.821838,343,2022-07-29T10:10:55.390Z
-0.726437,44.821146,373,2022-07-29T10:10:56.890Z
-0.727452,44.820465,404,2022-07-29T10:10:58.210Z
-0.728447,44.81975,434,2022-07-29T10:10:59.740Z
-0.729586,44.819005,465,2022-07-29T10:11:01.390Z
-0.730658,44.818214,495,2022-07-29T10:11:02.870Z
-0.731637,44.817535,526,2022-07-29T10:11:04.270Z
-0.732487,44.81694,549,2022-07-29T10:11:05.580Z
-0.733599,44.816162,579,2022-07-29T10:11:07.030Z
-0.734543,44.815467,610,2022-07-29T10:11:08.390Z
-0.735682,44.814676,640,2022-07-29T10:11:10.080Z
-0.736754,44.813931,671,2022-07-29T10:11:11.710Z
-0.737719,44.813232,693,2022-07-29T10:11:13.010Z
-0.738697,44.812534,724,2022-07-29T10:11:14.510Z
-0.739768,44.811743,754,2022-07-29T10:11:16.050Z
-0.740727,44.811081,785,2022-07-29T10:11:17.490Z
-0.741839,44.810303,815,2022-07-29T10:11:19.060Z
-0.742783,44.809601,846,2022-07-29T10:11:20.380Z
-0.74419,44.80867,876,2022-07-29T10:11:22.350Z
-0.744847,44.808151,899,2022-07-29T10:11:23.570Z
-0.745697,44.807602,922,2022-07-29T10:11:24.560Z
-0.746333,44.807088,945,2022-07-29T10:11:25.670Z
-0.747472,44.806343,975,2022-07-29T10:11:27.210Z
-0.748544,44.805551,1006,2022-07-29T10:11:28.770Z
-0.74949,44.804901,1036,2022-07-29T10:11:30.210Z
-0.75034,44.804306,1059,2022-07-29T10:11:31.520Z
-0.75119,44.803711,1090,2022-07-29T10:11:32.670Z
-0.752363,44.802851,1120,2022-07-29T10:11:34.420Z
-0.753087,44.802383,1143,2022-07-29T10:11:35.510Z
-0.754037,44.801687,1173,2022-07-29T10:11:37.010Z
-0.755109,44.800943,1204,2022-07-29T10:11:38.470Z
-0.756181,44.800151,1234,2022-07-29T10:11:40.070Z
-0.757141,44.7995,1265,2022-07-29T10:11:41.480Z
-0.758124,44.798801,1295,2022-07-29T10:11:42.980Z
-0.759365,44.797943,1326,2022-07-29T10:11:44.790Z
-0.760602,44.797032,1349,2022-07-29T10:11:46.480Z
-0.762076,44.796008,1379,2022-07-29T10:11:48.450Z
