long,lat,elevation,time
2.38369,6.355419,15,2022-07-27T20:06:00.390Z
2.38369,6.355419,15,2022-07-27T20:06:00.390Z
2.383347,6.356106,15,2022-07-27T20:08:08.190Z
2.392273,6.363144,15,2022-07-27T20:10:15.780Z
2.38884,6.360569,19,2022-07-27T20:11:20.730Z
2.384548,6.357479,19,2022-07-27T20:11:30.660Z
2.220449,6.323318,1715,2022-07-27T20:14:32.180Z
2.210161,6.321945,1798,2022-07-27T20:14:40.190Z
2.207494,6.321608,1821,2022-07-27T20:14:42.390Z
2.2047,6.321235,1844,2022-07-27T20:14:44.580Z
2.201906,6.320863,1875,2022-07-27T20:14:46.790Z
2.198023,6.320351,1897,2022-07-27T20:14:49.990Z
2.194188,6.319839,1928,2022-07-27T20:14:52.790Z
2.189026,6.319187,1966,2022-07-27T20:14:56.980Z
2.183296,6.318442,2012,2022-07-27T20:15:01.390Z
2.180455,6.31807,2027,2022-07-27T20:15:03.590Z
2.177714,6.317688,2057,2022-07-27T20:15:05.790Z
2.174961,6.317371,2088,2022-07-27T20:15:07.390Z
2.170871,6.316818,2111,2022-07-27T20:15:10.590Z
2.163236,6.315811,2172,2022-07-27T20:15:16.600Z
2.153367,6.314484,2225,2022-07-27T20:15:24.200Z
2.145825,6.313522,2271,2022-07-27T20:15:29.600Z
2.137078,6.312344,2332,2022-07-27T20:15:36.010Z
2.126849,6.310994,2377,2022-07-27T20:15:43.010Z
2.125428,6.310808,2393,2022-07-27T20:15:44.210Z
2.124008,6.310621,2400,2022-07-27T20:15:45.210Z
2.118609,6.309923,2431,2022-07-27T20:15:49.020Z
2.112548,6.309132,2461,2022-07-27T20:15:53.410Z
2.106861,6.30835,2499,2022-07-27T20:15:57.220Z
2.101088,6.307595,2530,2022-07-27T20:16:01.010Z
2.096713,6.307022,2545,2022-07-27T20:16:03.810Z
2.089171,6.306015,2591,2022-07-27T20:16:09.220Z
2.084283,6.305374,2614,2022-07-27T20:16:12.020Z
2.079494,6.304756,2637,2022-07-27T20:16:15.230Z
2.072959,6.303918,2667,2022-07-27T20:16:19.620Z
2.071396,6.303685,2682,2022-07-27T20:16:20.620Z
2.063488,6.302661,2713,2022-07-27T20:16:25.450Z
2.053259,6.301311,2766,2022-07-27T20:16:32.030Z
2.042841,6.299914,2819,2022-07-27T20:16:38.040Z
2.033169,6.298645,2865,2022-07-27T20:16:44.040Z
2.031666,6.298471,2873,2022-07-27T20:16:45.040Z
2.02532,6.297633,2896,2022-07-27T20:16:48.840Z
2.024326,6.297494,2911,2022-07-27T20:16:49.440Z
2.014408,6.296219,2949,2022-07-27T20:16:55.450Z
2.00098,6.294421,3010,2022-07-27T20:17:03.050Z
1.999093,6.294205,3018,2022-07-27T20:17:04.250Z
1.987408,6.292648,3078,2022-07-27T20:17:11.260Z
1.983591,6.292145,3094,2022-07-27T20:17:13.450Z
1.981659,6.291907,3109,2022-07-27T20:17:14.450Z
1.9666,6.289906,3155,2022-07-27T20:17:23.260Z
1.956544,6.288574,3216,2022-07-27T20:17:28.660Z
1.943509,6.28688,3269,2022-07-27T20:17:36.270Z
1.939227,6.286331,3277,2022-07-27T20:17:38.460Z
1.937411,6.286057,3284,2022-07-27T20:17:39.480Z
1.929663,6.285064,3322,2022-07-27T20:17:43.870Z
1.928054,6.284821,3322,2022-07-27T20:17:44.270Z
1.920792,6.283905,3360,2022-07-27T20:17:48.680Z
1.920047,6.283768,3360,2022-07-27T20:17:49.270Z
1.917859,6.283493,3376,2022-07-27T20:17:50.270Z
1.913111,6.282898,3391,2022-07-27T20:17:53.070Z
1.911295,6.282623,3399,2022-07-27T20:17:54.080Z
1.896752,6.280735,3452,2022-07-27T20:18:01.680Z
1.893233,6.280289,3475,2022-07-27T20:18:03.280Z
1.8923,6.28013,3475,2022-07-27T20:18:03.900Z
1.8795,6.278458,3536,2022-07-27T20:18:10.880Z
1.874984,6.277863,3551,2022-07-27T20:18:13.480Z
1.873495,6.277679,3559,2022-07-27T20:18:14.080Z
1.866965,6.276824,3581,2022-07-27T20:18:17.880Z
1.865255,6.276581,3597,2022-07-27T20:18:18.490Z
1.850172,6.274567,3650,2022-07-27T20:18:26.690Z
1.847361,6.274171,3665,2022-07-27T20:18:28.290Z
1.846401,6.274017,3658,2022-07-27T20:18:28.890Z
1.838647,6.272821,3688,2022-07-27T20:18:32.690Z
1.837132,6.272588,3696,2022-07-27T20:18:33.690Z
1.828572,6.271179,3734,2022-07-27T20:18:38.090Z
1.827455,6.270996,3749,2022-07-27T20:18:38.690Z
1.809206,6.267563,3818,2022-07-27T20:18:48.500Z
1.808245,6.267374,3818,2022-07-27T20:18:48.900Z
1.806134,6.266968,3825,2022-07-27T20:18:50.100Z
1.791861,6.263883,3879,2022-07-27T20:18:57.500Z
1.769544,6.258591,3970,2022-07-27T20:19:08.900Z
1.745169,6.252431,4077,2022-07-27T20:19:22.120Z
1.733373,6.249527,4115,2022-07-27T20:19:27.910Z
1.732581,6.249344,4115,2022-07-27T20:19:28.510Z
1.7141,6.244812,4191,2022-07-27T20:19:37.720Z
1.712936,6.244537,4191,2022-07-27T20:19:38.320Z
1.704696,6.242615,4229,2022-07-27T20:19:42.720Z
1.702695,6.242157,4221,2022-07-27T20:19:43.720Z
1.691243,6.239594,4282,2022-07-27T20:19:49.120Z
1.690284,6.239396,4275,2022-07-27T20:19:49.720Z
1.675368,6.236206,4336,2022-07-27T20:19:57.330Z
1.673568,6.235858,4343,2022-07-27T20:19:58.330Z
1.665565,6.234229,4382,2022-07-27T20:20:02.140Z
1.664568,6.234009,4382,2022-07-27T20:20:02.730Z
1.638825,6.229065,4488,2022-07-27T20:20:15.740Z
1.631097,6.227646,4511,2022-07-27T20:20:19.540Z
1.605661,6.222963,4610,2022-07-27T20:20:31.960Z
1.57829,6.217843,4702,2022-07-27T20:20:45.350Z
1.573978,6.217072,4717,2022-07-27T20:20:47.550Z
1.572134,6.216725,4732,2022-07-27T20:20:48.150Z
1.554045,6.213327,4793,2022-07-27T20:20:57.360Z
1.552983,6.213135,4801,2022-07-27T20:20:57.760Z
1.526588,6.208191,4900,2022-07-27T20:21:10.360Z
1.498796,6.203018,4991,2022-07-27T20:21:23.980Z
1.492604,6.201874,5014,2022-07-27T20:21:26.770Z
1.490305,6.20141,5029,2022-07-27T20:21:27.780Z
1.47282,6.198166,5090,2022-07-27T20:21:36.380Z
1.470771,6.197754,5105,2022-07-27T20:21:36.980Z
1.461601,6.19606,5136,2022-07-27T20:21:41.780Z
1.460566,6.19587,5128,2022-07-27T20:21:42.380Z
1.451379,6.194148,5182,2022-07-27T20:21:46.780Z
1.450335,6.193954,5166,2022-07-27T20:21:46.780Z
1.446145,6.193176,5182,2022-07-27T20:21:48.990Z
1.44405,6.192764,5197,2022-07-27T20:21:49.990Z
1.432366,6.190567,5243,2022-07-27T20:21:55.990Z
1.429852,6.190109,5243,2022-07-27T20:21:56.990Z
1.401515,6.184791,5357,2022-07-27T20:22:10.600Z
1.398383,6.184204,5364,2022-07-27T20:22:11.600Z
1.3887,6.182419,5387,2022-07-27T20:22:16.390Z
1.386605,6.182007,5403,2022-07-27T20:22:17.600Z
1.378405,6.180461,5433,2022-07-27T20:22:21.410Z
1.36955,6.178832,5464,2022-07-27T20:22:25.800Z
1.366401,6.178253,5486,2022-07-27T20:22:26.800Z
1.346617,6.174545,5547,2022-07-27T20:22:36.610Z
1.326126,6.170685,5616,2022-07-27T20:22:46.210Z
1.325109,6.170517,5616,2022-07-27T20:22:46.810Z
1.319401,6.169428,5646,2022-07-27T20:22:49.620Z
1.318359,6.169235,5646,2022-07-27T20:22:50.020Z
1.314334,6.168497,5662,2022-07-27T20:22:51.620Z
1.287495,6.163467,5768,2022-07-27T20:23:04.220Z
1.284097,6.162827,5768,2022-07-27T20:23:05.830Z
1.282002,6.16246,5776,2022-07-27T20:23:07.030Z
1.27353,6.160858,5799,2022-07-27T20:23:11.230Z
1.27162,6.16049,5822,2022-07-27T20:23:11.830Z
1.264219,6.159119,5845,2022-07-27T20:23:15.630Z
1.262339,6.158768,5845,2022-07-27T20:23:16.030Z
1.256166,6.157608,5867,2022-07-27T20:23:19.430Z
1.255141,6.157418,5875,2022-07-27T20:23:20.040Z
1.232052,6.153122,5944,2022-07-27T20:23:30.850Z
1.221045,6.15104,5989,2022-07-27T20:23:35.640Z
1.219948,6.150833,6005,2022-07-27T20:23:36.250Z
1.210438,6.149039,6035,2022-07-27T20:23:41.050Z
1.209381,6.148865,6027,2022-07-27T20:23:41.450Z
1.183498,6.144012,6142,2022-07-27T20:23:53.460Z
1.179261,6.143234,6142,2022-07-27T20:23:55.660Z
1.176747,6.142731,6149,2022-07-27T20:23:56.670Z
1.169334,6.141357,6187,2022-07-27T20:24:00.060Z
1.168055,6.141125,6172,2022-07-27T20:24:01.060Z
1.139689,6.135771,6287,2022-07-27T20:24:14.070Z
1.137559,6.135399,6302,2022-07-27T20:24:15.070Z
1.136526,6.135178,6302,2022-07-27T20:24:15.670Z
1.116438,6.131442,6370,2022-07-27T20:24:25.490Z
1.115392,6.131241,6378,2022-07-27T20:24:25.870Z
1.08902,6.126274,6477,2022-07-27T20:24:38.490Z
1.08504,6.125519,6477,2022-07-27T20:24:40.090Z
1.083953,6.125343,6485,2022-07-27T20:24:40.690Z
1.075145,6.123668,6523,2022-07-27T20:24:45.090Z
1.072796,6.12323,6523,2022-07-27T20:24:46.090Z
1.065484,6.121852,6561,2022-07-27T20:24:49.490Z
1.064417,6.121674,6561,2022-07-27T20:24:49.890Z
1.034996,6.116135,6660,2022-07-27T20:25:04.100Z
1.032901,6.115768,6675,2022-07-27T20:25:05.100Z
1.031644,6.11554,6675,2022-07-27T20:25:05.700Z
