long,lat,elevation,time
-0.768449,51.278412,30,2022-07-18T15:31:22.900Z
-0.769043,51.278221,30,2022-07-18T15:31:24.100Z
-0.76986,51.277954,30,2022-07-18T15:31:25.300Z
-0.770493,51.277709,30,2022-07-18T15:31:26.200Z
-0.77127,51.277496,30,2022-07-18T15:31:27.300Z
-0.771942,51.277243,30,2022-07-18T15:31:28.500Z
-0.77268,51.276993,30,2022-07-18T15:31:29.300Z
-0.773051,51.276901,30,2022-07-18T15:31:29.900Z
-0.774017,51.276581,30,2022-07-18T15:31:31.100Z
-0.774918,51.276266,30,2022-07-18T15:31:32.100Z
-0.775986,51.27594,23,2022-07-18T15:31:33.300Z
-0.776912,51.27562,23,2022-07-18T15:31:34.100Z
-0.778351,51.275149,30,2022-07-18T15:31:35.600Z
-0.779658,51.274704,46,2022-07-18T15:31:36.900Z
-0.780104,51.274567,46,2022-07-18T15:31:37.300Z
-0.781097,51.274264,61,2022-07-18T15:31:38.300Z
-0.781737,51.274063,69,2022-07-18T15:31:38.900Z
-0.783157,51.273612,84,2022-07-18T15:31:40.300Z
-0.784683,51.273147,107,2022-07-18T15:31:41.700Z
-0.786116,51.272736,137,2022-07-18T15:31:43.200Z
-0.787749,51.272232,160,2022-07-18T15:31:44.700Z
-0.788727,51.27189,183,2022-07-18T15:31:45.700Z
-0.790199,51.271408,213,2022-07-18T15:31:47.300Z
-0.79155,51.270959,244,2022-07-18T15:31:48.600Z
-0.792946,51.270447,274,2022-07-18T15:31:50.100Z
-0.79443,51.269943,297,2022-07-18T15:31:51.500Z
-0.795989,51.269348,328,2022-07-18T15:31:53.100Z
-0.797272,51.268771,358,2022-07-18T15:31:54.700Z
-0.798645,51.268073,381,2022-07-18T15:31:56.200Z
-0.799552,51.267517,411,2022-07-18T15:31:57.300Z
-0.800666,51.266739,434,2022-07-18T15:31:58.800Z
-0.801697,51.266024,465,2022-07-18T15:32:00.200Z
-0.802447,51.265457,488,2022-07-18T15:32:01.200Z
-0.803452,51.264674,518,2022-07-18T15:32:02.700Z
-0.804596,51.26379,549,2022-07-18T15:32:04.300Z
-0.805664,51.262998,579,2022-07-18T15:32:05.800Z
-0.806753,51.262207,610,2022-07-18T15:32:07.300Z
-0.807792,51.261429,640,2022-07-18T15:32:08.800Z
-0.808792,51.260717,671,2022-07-18T15:32:10.200Z
-0.810242,51.259693,701,2022-07-18T15:32:12.300Z
-0.811386,51.258855,724,2022-07-18T15:32:13.700Z
-0.812607,51.258064,754,2022-07-18T15:32:15.400Z
-0.814209,51.256993,785,2022-07-18T15:32:17.600Z
-0.815883,51.255936,815,2022-07-18T15:32:19.500Z
-0.818024,51.254526,846,2022-07-18T15:32:22.400Z
-0.819321,51.253735,861,2022-07-18T15:32:23.800Z
-0.82056,51.25296,869,2022-07-18T15:32:25.300Z
-0.82197,51.252136,884,2022-07-18T15:32:26.800Z
-0.82283,51.251593,884,2022-07-18T15:32:27.800Z
-0.825195,51.250197,892,2022-07-18T15:32:30.300Z
-0.827713,51.24866,892,2022-07-18T15:32:33.200Z
-0.834656,51.24461,892,2022-07-18T15:32:40.200Z
-0.838623,51.242329,899,2022-07-18T15:32:44.200Z
-0.840454,51.241196,907,2022-07-18T15:32:46.100Z
-0.841865,51.24028,914,2022-07-18T15:32:47.700Z
-0.843423,51.239273,930,2022-07-18T15:32:49.300Z
-0.845718,51.237534,960,2022-07-18T15:32:52.000Z
-0.848842,51.234787,991,2022-07-18T15:32:55.700Z
-0.851364,51.232134,1021,2022-07-18T15:32:59.200Z
-0.853653,51.229248,1052,2022-07-18T15:33:02.600Z
-0.855672,51.22641,1082,2022-07-18T15:33:06.200Z
-0.857925,51.223289,1113,2022-07-18T15:33:10.100Z
-0.859909,51.220543,1143,2022-07-18T15:33:13.200Z
-0.861893,51.217796,1173,2022-07-18T15:33:16.300Z
-0.86406,51.214737,1204,2022-07-18T15:33:19.700Z
-0.866013,51.212024,1234,2022-07-18T15:33:22.800Z
-0.868217,51.208969,1265,2022-07-18T15:33:26.100Z
-0.870295,51.206039,1295,2022-07-18T15:33:29.400Z
-0.872448,51.202972,1326,2022-07-18T15:33:32.700Z
-0.874939,51.199594,1356,2022-07-18T15:33:36.400Z
-0.876605,51.197205,1387,2022-07-18T15:33:39.000Z
-0.878535,51.19455,1417,2022-07-18T15:33:41.900Z
-0.880508,51.19182,1448,2022-07-18T15:33:44.800Z
-0.882766,51.18869,1478,2022-07-18T15:33:48.300Z
-0.884781,51.185861,1509,2022-07-18T15:33:51.300Z
-0.886923,51.182785,1539,2022-07-18T15:33:54.600Z
-0.888672,51.180415,1570,2022-07-18T15:33:57.200Z
-0.890635,51.177658,1600,2022-07-18T15:34:00.300Z
-0.892713,51.174728,1631,2022-07-18T15:34:03.400Z
-0.894569,51.172119,1661,2022-07-18T15:34:06.200Z
-0.896499,51.16951,1692,2022-07-18T15:34:09.100Z
-0.898652,51.166489,1722,2022-07-18T15:34:12.400Z
-0.900726,51.163609,1753,2022-07-18T15:34:15.500Z
-0.902252,51.161421,1768,2022-07-18T15:34:17.700Z
-0.904294,51.158615,1783,2022-07-18T15:34:20.700Z
-0.906149,51.15596,1783,2022-07-18T15:34:23.700Z
-0.917282,51.14038,1791,2022-07-18T15:34:40.200Z
-0.918961,51.138099,1798,2022-07-18T15:34:42.700Z
-0.92107,51.135361,1821,2022-07-18T15:34:45.700Z
-0.923157,51.133025,1844,2022-07-18T15:34:48.300Z
-0.925522,51.130883,1875,2022-07-18T15:34:50.800Z
-0.928642,51.128586,1905,2022-07-18T15:34:53.700Z
-0.932502,51.126297,1935,2022-07-18T15:34:56.900Z
-0.935974,51.124645,1966,2022-07-18T15:34:59.500Z
-0.940628,51.122783,1996,2022-07-18T15:35:02.900Z
-0.944379,51.121582,2027,2022-07-18T15:35:05.300Z
-0.94902,51.120223,2057,2022-07-18T15:35:08.400Z
-0.953584,51.118927,2088,2022-07-18T15:35:11.400Z
-0.957963,51.117691,2118,2022-07-18T15:35:14.200Z
-0.96817,51.114776,2179,2022-07-18T15:35:20.700Z
-0.977478,51.111983,2240,2022-07-18T15:35:27.000Z
-0.982014,51.110367,2263,2022-07-18T15:35:29.800Z
-0.985641,51.108724,2286,2022-07-18T15:35:32.400Z
-0.988846,51.106955,2316,2022-07-18T15:35:34.900Z
-0.992279,51.104674,2347,2022-07-18T15:35:37.800Z
-0.995005,51.102448,2377,2022-07-18T15:35:40.400Z
